"","X.1","X","am_sid","sciname","am_category","iucn_sid","iucn_category","popn_trend","parent_sid","subpop_sid","popn_category","info_source","spp_group","id_no","spatial_source","category_score","trend_score","total_area","am_area","iucn_area","perc","am_perc","iucn_perc","sm_perc","sm_range","log_total_area"
"917",917,929,"Fis-24999","Sphoeroides annulatus","LC",183652,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",183652,"iucn",0,NA,2236435.79411742,979580.993897527,2140116.26740653,39.4771241830065,4.18300653594771,56.3398692810458,90.4191616766467,"AM",14.620393993246
"918",918,930,"Fis-25000","Sphoeroides lobatus","LC",183276,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",183276,"iucn",0,NA,3385542.39198272,2058103.66143291,2442624.15652018,32.9310344827586,27.9310344827586,39.1379310344828,54.1076487252125,"AM",15.0350246854607
"919",919,931,"Fis-25001","Sphoeroides pachygaster","VU",190193,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",190193,"iucn",0,NA,45145854.4198731,25653604.7541687,37521816.0859158,39.3156468586552,18.0351628962127,42.649190245132,68.5529062740358,"AM",17.6254090156687
"920",920,932,"Fis-25027","Tautogolabrus adspersus","LC",187448,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1708396.1158574,1245389.71332294,1662527.61442143,67.6470588235294,2.69607843137255,29.656862745098,96.1672473867596,"AM",14.3510655443911
"921",921,933,"Fis-25028","Thalassoma bifasciatum","LC",187652,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,4818137.090354,2956752.08631225,3877916.91807838,42.0096852300242,19.1888619854722,38.8014527845036,68.6449060336301,"AM",15.3878979155409
"922",922,934,"Fis-25078","Calotomus carolinus","LC",190688,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA,26047715.0149083,10899082.9482818,22121835.5806678,26.6728089370033,15.1790855695036,58.148105493493,63.7314254265272,"AM",17.0754406069578
"923",923,935,"Fis-25080","Calotomus spinidens","LC",190685,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA,20158018.5373263,11373763.7178048,14461016.2454233,27.9754784688995,28.6483253588517,43.3761961722488,49.4058621600211,"AM",16.819112709498
"924",924,936,"Fis-25083","Leptoscarus vaigiensis","LC",190756,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA,26087790.3010327,12640828.7673832,21677705.1147566,31.3378270307323,17.0912829886896,51.5708899805781,64.7086577022883,"AM",17.0769779582801
"925",925,937,"Fis-25097","Cirripectes alboapicalis",NA,48342277,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342277,"iucn",0,0,1554079.68431535,546454.449916275,1071311.29190528,4.17422867513612,30.8529945553539,64.97277676951,11.9170984455959,"AM",14.2563940855033
"926",926,938,"Fis-25098","Cirripectes castaneus",NA,48342513,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342513,"iucn",0,0,24703342.7283467,14528294.943251,17771621.9814402,30.5125725338491,28.4816247582205,41.0058027079304,51.7213114754098,"AM",17.0224491255729
"927",927,939,"Fis-25099","Cirripectes filamentosus","LC",155186,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",155186,"iucn",0,NA,19731449.6014362,9901892.38498255,17191763.5278481,36.9701606732976,13.0374904361132,49.9923488905891,73.9290085679314,"AM",16.7977243472429
"928",928,940,"Fis-25101","Cirripectes polyzona",NA,48342248,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342248,"iucn",0,0,23791354.35335,12018069.3943377,18837119.3868104,29.5754956786985,21.0345704117946,49.3899339095069,58.4379708689101,"AM",16.9848328101816
"929",929,941,"Fis-25102","Cirripectes quagga",NA,48342428,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342428,"iucn",0,0,22066901.1707866,10377492.9518879,16208811.2233617,20.4145642983772,26.6603027410337,52.9251329605891,43.3661645422943,"AM",16.9095893592576
"930",930,942,"Fis-25104","Cirripectes variolosus",NA,48342402,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342402,"iucn",0,0,13142247.6986543,7337288.6999668,6800775.42846002,7.54458161865569,48.262459990855,44.1929583904893,14.5824127264693,"IUCN",16.3913426141283
"931",931,943,"Fis-25105","Suezichthys gracilis","LC",187562,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,9273355.95220537,7513048.77041581,2640485.99051784,9.97482693517936,69.6979232221523,20.3272498426683,32.9179646936656,"IUCN",16.0426558949192
"932",932,944,"Fis-25130","Epinephelus fuscoguttatus","NT",44673,"NT","Unknown",NA,NA,"NT","iucn","GROUPERS",NA,"iucn",0.2,NA,24520253.5724888,12018892.5859411,21080079.1427449,34.8785599802737,14.06731599063,51.0541240290963,71.2594458438287,"AM",17.0150100104343
"933",933,945,"Fis-25172","Dentex gibbosus",NA,170186,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170186,"iucn",0,NA,4655309.11668093,2660197.52771636,4266379.71886,48.3541430192963,9.47786606129398,42.1679909194098,83.6113837095191,"AM",15.3535188717906
"934",934,946,"Fis-25173","Pagrus caeruleostictus",NA,170159,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170159,"iucn",0,NA,4645840.91611544,3013792.12758539,3913451.81105346,48.0933409220262,17.7575412635174,34.1491178144565,73.0337078651685,"AM",15.3514829506835
"935",935,947,"Fis-25174","Argyrops filamentosus",NA,170252,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170252,"iucn",0,NA,4472309.11036871,2765707.2229469,3541079.99317721,41.3543721236029,20.5128205128205,38.1328073635766,66.8437832093517,"AM",15.3134154127093
"936",936,948,"Fis-25176","Acanthopagrus bifasciatus",NA,170239,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170239,"iucn",0,NA,5097551.99776355,4403971.38060401,1750314.87884469,21.382916908774,64.7298082510168,13.8872748402092,60.6260296540362,"IUCN",15.4442709820189
"937",937,949,"Fis-2518","Megalops atlanticus","VU",191823,"VU","Decreasing",NA,NA,"VU","iucn","BONEFISH_TARPONS",191823,"iucn",0.4,-0.5,9120031.53474954,5731934.9493006,7304463.83133364,41.6432364885973,22.0556076226179,36.3011558887848,65.3751839136832,"AM",16.0259838198022
"938",938,950,"Fis-25196","Symphodus mediterraneus","LC",187475,"LC","Stable",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,0,3481037.51329268,1452932.18972416,3455757.14522538,41.7551309271054,0.778485491861288,57.4663835810333,98.1697171381032,"AM",15.0628409433206
"939",939,951,"Fis-25197","Symphodus rostratus","LC",187573,"LC","Stable",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,0,2673842.10363721,1511579.72701049,2593807.47968928,53.7408759124088,3.19343065693431,43.0656934306569,94.3910256410256,"AM",14.7990269861486
"940",940,952,"Fis-25198","Xyrichtys novacula","LC",187696,"LC","Stable",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,0,11938813.6288996,7757259.08980433,9770912.92681251,46.1379784551914,19.2528077011231,34.6092138436855,70.5573080967403,"AM",16.2953052999284
"941",941,953,"Fis-25271","Contusus richei",NA,193792,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193792,"iucn",0,NA,2076049.2990433,1517232.22679659,1438928.80323543,43.2977461447212,28.7069988137604,27.9952550415184,60.7321131447587,"IUCN",14.5459772701166
"942",942,954,"Fis-25281","Acanthurus nubilus","LC",177961,"LC","Unknown",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177961,"iucn",0,NA,13806840.4609572,7892264.63066395,9269788.40793049,23.9817033326073,33.2171640165541,42.8011326508386,41.9268849961919,"AM",16.4406747128925
"943",943,955,"Fis-25282","Acanthurus thompsoni","LC",178008,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",178008,"iucn",0,0,29061895.5010555,12090845.7127132,26065240.5164555,30.9827068447758,10.3758931345138,58.6414000207104,74.9123685528292,"AM",17.1849384411318
"944",944,956,"Fis-25283","Acanthurus leucopareius","LC",178011,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",178011,"iucn",0,0,NA,2104032.95546494,NA,NA,NA,NA,NA,NA,NA
"945",945,957,"Fis-25284","Acanthurus nigrofuscus","LC",178019,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",178019,"iucn",0,0,31735291.3344881,13013881.3001062,29834560.2004013,34.7903909561941,6.17051342439943,59.0390956194065,84.935602575897,"AM",17.2729399109071
"946",946,958,"Fis-25285","Acanthurus sohal","LC",177987,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177987,"iucn",0,0,3909661.328397,3145953.3251107,1790219.51205677,26.6068759342302,53.8116591928251,19.5814648729447,57.6051779935275,"IUCN",15.1789613114318
"947",947,959,"Fis-25286","Acanthurus maculiceps","LC",177957,"LC","Unknown",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177957,"iucn",0,NA,14902354.4843565,5885946.22148958,13315972.2395429,28.679168365267,10.7827150428047,60.5381165919283,72.6756198347107,"AM",16.5170297775163
"948",948,960,"Fis-25293","Lagocephalus sceleratus",NA,166947,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",166947,"iucn",0,NA,35675920.6540135,19971546.0233966,30486939.6284539,40.7941346074635,15.5366998929072,43.6691654996293,72.4188359169348,"AM",17.3899865276939
"949",949,961,"Fis-25341","Plectropomus leopardus","NT",44684,"NT","Decreasing",NA,NA,"NT","iucn","GROUPERS",NA,"iucn",0.2,-0.5,16650511.5769404,10971875.3990907,11854328.1167985,37.0705244122966,28.7884267631103,34.1410488245931,56.2877539813289,"AM",16.6279514992605
"950",950,962,"Fis-25351","Halichoeres argus","LC",187451,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,18731325.7500184,12766492.8152481,11272178.6423139,27.917803820838,40.536201637502,31.54599454166,46.9492440604752,"IUCN",16.745707854084
"951",951,963,"Fis-25352","Halichoeres melanurus","LC",187677,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,18096714.1443467,10234070.8273116,12996715.0382859,28.249624561989,28.3997997663941,43.3505756716169,49.8674521354934,"AM",16.7112409407695
"952",952,964,"Fis-25353","Halichoeres chloropterus","LC",187810,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,11842917.2575622,6305195.2813517,10067183.280889,38.1272633212623,15.028453181583,46.8442834971547,71.7274939172749,"AM",16.2872405470679
"953",953,965,"Fis-25354","Wetmorella nigropinnata","LC",187407,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,23746372.446909,12117245.06374,18385628.316171,28.3375634517766,22.741116751269,48.9213197969543,55.4782608695652,"AM",16.9829403377016
"954",954,966,"Fis-25365","Plectropomus maculatus","LC",132818,"LC","Decreasing",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,-0.5,11396008.185894,5298383.40512465,10821663.4135604,41.5508021390374,5.08021390374332,53.3689839572192,89.105504587156,"AM",16.2487736929126
"955",955,967,"Fis-25382","Anyperodon leucogrammicus","LC",132787,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA,26127730.6480262,14214719.340331,23049900.571626,42.329447073762,12.1435992150525,45.5269537111855,77.707141343505,"AM",17.0785077851996
"956",956,968,"Fis-25401","Ephippion guttifer",NA,193758,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193758,"iucn",0,NA,1768670.96101803,1012254.17058999,1692745.30271182,51.8151815181518,4.45544554455445,43.7293729372937,92.0821114369501,"AM",14.385738953025
"957",957,969,"Fis-25402","Epinephelus goreensis","DD",132817,"LC","Decreasing",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,-0.5,1483925.21911991,682125.723119603,1471654.32810165,44.9484536082474,0.824742268041237,54.2268041237113,98.1981981981982,"AM",14.2102013100111
"958",958,970,"Fis-25405","Scarus spinus","LC",190713,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA,16643192.3388097,8568792.94600729,13088386.8198326,30.0617957106507,21.5194474736459,48.4187568157034,58.2804792107118,"AM",16.6275118222412
"959",959,971,"Fis-25406","Scarus schlegeli","LC",155290,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA,20888438.8367882,9925136.62876043,17165496.1625045,29.5513373597929,17.7739430543572,52.6747195858499,62.4430264357338,"AM",16.8547063981785
"960",960,972,"Fis-25409","Macropharyngodon meleagris","LC",187692,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,22507993.299408,10042833.2203022,18661100.080825,27.3066666666667,17.1466666666667,55.5466666666667,61.4277144571086,"AM",16.929381061837
"961",961,973,"Fis-25425","Scarus hoefleri","LC",190703,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA,1504791.90275823,691380.787065345,1395041.10268885,38.4615384615385,7.48987854251012,54.0485829959514,83.7004405286344,"AM",14.2241651760123
"962",962,974,"Fis-25458","Prognathodes marcellae","LC",165674,"LC","Unknown",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,NA,1361429.7288317,714549.813182974,1294020.65180455,47.4157303370787,4.9438202247191,47.6404494382022,90.5579399141631,"AM",14.1240459767134
"963",963,975,"Fis-25463","Diproctacanthus xanthurus","LC",187517,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,11862171.6082359,5225015.90961586,10643229.5332349,33.5824742268041,10.3092783505155,56.1082474226804,76.5120375807399,"AM",16.2888650383336
"964",964,976,"Fis-25464","Labrichthys unilineatus","LC",187631,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,23454222.7215584,9493931.19271199,21084817.4216918,30.1200154858691,10.1690540714931,59.7109304426378,74.7597693786035,"AM",16.9705611100593
"965",965,977,"Fis-25493","Epinephelus akaara","EN",43974,"EN","Decreasing",NA,NA,"EN","iucn","GROUPERS",NA,"iucn",0.6,-0.5,2190999.99422532,785211.916410678,2107939.40788726,32.2777101096224,3.89768574908648,63.8246041412911,89.2255892255892,"AM",14.599868615942
"966",966,978,"Fis-25570","Epinephelus fasciatus","LC",132817,"LC","Decreasing",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,-0.5,32521153.8532156,17315559.0643812,30034830.227209,45.3502249150831,8.06022216102084,46.5895529238961,84.9089034032313,"AM",17.2974013233556
"967",967,979,"Fis-25571","Epinephelus cyanopodus","LC",132815,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA,17138490.1385956,9608692.24897304,13719356.6129378,36.0925990880393,20.1157488600491,43.7916520519116,64.2121684867395,"AM",16.6568373773235
"968",968,980,"Fis-25572","Epinephelus maculatus","LC",132723,"LC","Decreasing",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,-0.5,18329414.9636968,10342556.9039489,13767755.2996551,31.482090042721,24.9753532697995,43.5425566874795,55.7625145518044,"AM",16.7240177024324
"969",969,981,"Fis-25575","Epinephelus morrhua","LC",132745,"LC","Decreasing",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,-0.5,19616417.1210374,12948293.2412077,11400494.7740846,24.1952707856598,41.8001525553013,34.0045766590389,41.5727391874181,"IUCN",16.7918773818189
"970",970,982,"Fis-25576","Variola louti","LC",132738,"LC","Stable",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,0,32775810.1516162,18003497.7764053,25172962.5790101,31.5708045140153,23.5620677102293,44.8671277757554,57.2631231429515,"AM",17.3052013058933
"971",971,983,"Fis-25586","Epinephelus areolatus","LC",132774,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA,23686231.8830016,15863468.733493,20174140.23506,52.0070913004939,15.0436874762568,32.9492212232493,77.5637393767705,"AM",16.9804045040916
"972",972,984,"Fis-25587","Rhabdosargus sarba",NA,170198,"LC","Stable",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170198,"iucn",0,0,23378746.3422783,14818670.8636567,21156593.0821661,53.5478966041561,9.92143943233654,36.5306639635074,84.368137352765,"AM",16.9673378916244
"973",973,985,"Fis-25593","Sparodon durbanensis",NA,170226,"NT","Decreasing",NA,NA,"NT","iucn","SEABREAMS_PORGIES",170226,"iucn",0.2,-0.5,1532763.60712023,1417332.03173458,275445.922137809,11.6104868913858,79.9625468164794,8.42696629213483,57.9439252336449,"IUCN",14.2425829431717
"974",974,986,"Fis-25618","Sphoeroides greeleyi",NA,193632,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193632,"iucn",0,NA,4943906.5812488,2871966.70843562,3395181.31699573,26.3723150357995,32.5775656324582,41.0501193317422,44.7368421052632,"AM",15.4136663825627
"975",975,987,"Fis-25619","Arothron hispidus",NA,193699,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193699,"iucn",0,NA,33788011.6033,15903245.1746268,31466489.522594,39.8851082633672,7.17631462660186,52.9385771100309,84.7511737089202,"AM",17.3356166112443
"976",976,988,"Fis-25632","Centropyge bicolor","LC",165902,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,23977520.7943437,12642119.9488159,19477955.919202,33.7013801756587,19.1718946047679,47.1267252195734,63.7399145704793,"AM",16.9926273158279
"977",977,989,"Fis-25637","Labroides dimidiatus","LC",187396,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,32607235.5529434,14714788.1141507,30348321.3463426,37.8889398806792,7.05828361633777,55.052776502983,84.296508066163,"AM",17.3000447711866
"978",978,990,"Fis-25650","Chelmon rostratus","LC",165659,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0,18005209.2304342,11966128.415582,12447530.0094957,35.1292743953294,31.7264386989158,33.1442869057548,52.5449101796407,"AM",16.7061716756826
"979",979,991,"Fis-25659","Bodianus anthioides","LC",187715,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,24617934.6133673,11262517.2722623,19820838.947224,26.1371928971053,19.7032352225736,54.1595718803211,57.0177765985673,"AM",17.0189857845991
"980",980,992,"Fis-25660","Bodianus axillaris","LC",187516,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,31056211.5995668,15523744.9754785,26260061.2691232,34.3370005790388,15.7112526539278,49.9517467670334,68.6077902043965,"AM",17.251309397852
"981",981,993,"Fis-25662","Bodianus mesothorax","LC",187646,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,18585597.7519772,10544095.1065121,14061213.2123619,32.184655396619,24.479843953186,43.3355006501951,56.7986230636833,"AM",16.7378975243374
"982",982,994,"Fis-25663","Choerodon anchorago","LC",187578,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,17583377.6344864,10315784.3492561,12699478.768266,30.5493370070604,27.8457034613398,41.6049595315998,52.3149513417871,"AM",16.682464561146
"983",983,995,"Fis-25671","Elops machnata","LC",172363,"LC","Unknown",NA,NA,"LC","iucn","BONEFISH_TARPONS",172363,"iucn",0,NA,22828622.8197178,17639297.9143534,14446560.1662082,39.8670663365046,37.6775707024632,22.4553629610322,63.9690506064408,"IUCN",16.9435256934152
"984",984,996,"Fis-25679","Epinephelus chlorostigma","LC",132823,"LC","Stable",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,0,21576237.0863883,16665213.5627881,9191248.98422795,20.116134384073,57.2100096778653,22.6738559380617,47.0113085621971,"IUCN",16.8871031321724
"985",985,997,"Fis-25680","Acanthopagrus berda",NA,170266,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170266,"iucn",0,NA,13274750.13902,9107022.67039478,6334062.71350085,16.3596004439512,52.519422863485,31.1209766925638,34.4553529686769,"IUCN",16.4013743029957
"986",986,998,"Fis-25681","Chrysoblephus anglicus",NA,170194,"NT","Decreasing",NA,NA,"NT","iucn","SEABREAMS_PORGIES",170194,"iucn",0.2,-0.5,645813.504159401,500093.234465426,321500.686519891,27.7056277056277,48.9177489177489,23.3766233766234,54.2372881355932,"IUCN",13.3782660478331
"987",987,999,"Fis-25683","Chrysoblephus puniceus",NA,170259,"LC","Increasing",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170259,"iucn",0,0.5,904360.825888045,812568.054266954,200699.549653557,12.5,76.875,10.625,54.0540540540541,"IUCN",13.7149837034191
"988",988,1000,"Fis-25684","Cymatoceps nasutus",NA,170204,"VU","Decreasing",NA,NA,"VU","iucn","SEABREAMS_PORGIES",170204,"iucn",0.4,-0.5,472848.07347049,331460.987130451,276832.448190163,29.2134831460674,39.8876404494382,30.8988764044944,48.5981308411215,"IUCN",13.0665294181422
"989",989,1001,"Fis-25685","Pachymetopon grande",NA,170208,"NT","Decreasing",NA,NA,"NT","iucn","SEABREAMS_PORGIES",170208,"iucn",0.2,-0.5,1246046.10740888,1130550.7144009,239237.6922578,11.0344827586207,78.6206896551724,10.3448275862069,51.6129032258064,"IUCN",14.0354859819859
"990",990,1002,"Fis-25687","Rhabdosargus holubi",NA,170203,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170203,"iucn",0,NA,937303.290330315,719246.598050901,388163.624305777,19.3452380952381,55.6547619047619,25,43.6241610738255,"IUCN",13.750762191163
"991",991,1003,"Fis-25688","Spondyliosoma emarginatum",NA,170172,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170172,"iucn",0,NA,959075.437931853,769236.409670575,319341.460724269,14.5348837209302,63.953488372093,21.5116279069767,40.3225806451613,"IUCN",13.7737250138916
"992",992,1004,"Fis-25689","Bolbometopon muricatum","VU",63571,"VU","Decreasing",NA,NA,"VU","iucn","PARROTFISH",NA,"iucn",0.4,-0.5,23473311.5802457,10439267.1501342,20206867.932945,30.4459912348543,14.1144624903326,55.4395462748131,68.325137402372,"AM",16.9713746563077
