spp_group,iucn_sid,iucn_subpop,spatial_source,name_verified,class,sciname
CONESNAILS,192464,NA,iucn,TRUE,Gastropoda,Conus magnottei
CONESNAILS,192465,NA,iucn,TRUE,Gastropoda,Conus tiki
CONESNAILS,192466,NA,iucn,TRUE,Gastropoda,Conus angioiorum
CONESNAILS,192467,NA,iucn,TRUE,Gastropoda,Conus gabrielae
CONESNAILS,192468,NA,iucn,TRUE,Gastropoda,Conus solangeae
CONESNAILS,192469,NA,iucn,TRUE,Gastropoda,Conus derrubado
CONESNAILS,192470,NA,iucn,TRUE,Gastropoda,Conus pica
CONESNAILS,192471,NA,iucn,TRUE,Gastropoda,Conus brunneofilaris
CONESNAILS,192472,NA,iucn,TRUE,Gastropoda,Conus miruchae
CONESNAILS,192473,NA,iucn,TRUE,Gastropoda,Conus sagei
CONESNAILS,192474,NA,iucn,TRUE,Gastropoda,Conus bayeri
CONESNAILS,192475,NA,iucn,TRUE,Gastropoda,Conus josephinae
CONESNAILS,192476,NA,iucn,TRUE,Gastropoda,Conus madagascariensis
CONESNAILS,192477,NA,iucn,TRUE,Gastropoda,Conus articulatus
CONESNAILS,192478,NA,iucn,TRUE,Gastropoda,Conus parascalaris
CONESNAILS,192479,NA,iucn,TRUE,Gastropoda,Conus baeri
CONESNAILS,192480,NA,iucn,TRUE,Gastropoda,Conus kevani
CONESNAILS,192481,NA,iucn,TRUE,Gastropoda,Conus coromandelicus
CONESNAILS,192482,NA,iucn,TRUE,Gastropoda,Conus axelrodi
CONESNAILS,192483,NA,iucn,TRUE,Gastropoda,Conus pauperculus
CONESNAILS,192484,NA,iucn,TRUE,Gastropoda,Conus inconstans
CONESNAILS,192485,NA,iucn,TRUE,Gastropoda,Conus navarroi
CONESNAILS,192486,NA,iucn,TRUE,Gastropoda,Conus roeckeli
CONESNAILS,192487,NA,iucn,TRUE,Gastropoda,Conus echinophilus
CONESNAILS,192488,NA,iucn,FALSE,Gastropoda,Conus largillierti
CONESNAILS,192489,NA,iucn,TRUE,Gastropoda,Conus bruuni
CONESNAILS,192490,NA,iucn,TRUE,Gastropoda,Conus wallangra
CONESNAILS,192491,NA,iucn,TRUE,Gastropoda,Conus escondidai
CONESNAILS,192492,NA,iucn,TRUE,Gastropoda,Conus xicoi
CONESNAILS,192493,NA,iucn,TRUE,Gastropoda,Conus lienardi
CONESNAILS,192494,NA,iucn,TRUE,Gastropoda,Conus filmeri
CONESNAILS,192495,NA,iucn,TRUE,Gastropoda,Conus trovaoi
CONESNAILS,192496,NA,iucn,TRUE,Gastropoda,Conus joliveti
CONESNAILS,192497,NA,iucn,TRUE,Gastropoda,Conus mercator
CONESNAILS,192498,NA,iucn,TRUE,Gastropoda,Conus howelli
CONESNAILS,192499,NA,iucn,TRUE,Gastropoda,Conus taslei
CONESNAILS,192500,NA,iucn,TRUE,Gastropoda,Conus borgesi
CONESNAILS,192501,NA,iucn,TRUE,Gastropoda,Conus tenuilineatus
CONESNAILS,192502,NA,iucn,TRUE,Gastropoda,Conus clerii
CONESNAILS,192503,NA,iucn,TRUE,Gastropoda,Conus thevenardensis
CONESNAILS,192504,NA,iucn,TRUE,Gastropoda,Conus collisus
CONESNAILS,192505,NA,iucn,TRUE,Gastropoda,Conus granum
CONESNAILS,192506,NA,iucn,TRUE,Gastropoda,Conus pulicarius
CONESNAILS,192507,NA,iucn,TRUE,Gastropoda,Conus capitaneus
CONESNAILS,192508,NA,iucn,TRUE,Gastropoda,Conus darkini
CONESNAILS,192509,NA,iucn,TRUE,Gastropoda,Conus kanakinus
CONESNAILS,192510,NA,iucn,TRUE,Gastropoda,Conus proximus
CONESNAILS,192511,NA,iucn,TRUE,Gastropoda,Conus pseudorbignyi
CONESNAILS,192512,NA,iucn,TRUE,Gastropoda,Conus encaustus
CONESNAILS,192513,NA,iucn,TRUE,Gastropoda,Conus reductaspiralis
CONESNAILS,192514,NA,iucn,TRUE,Gastropoda,Conus tacomae
CONESNAILS,192515,NA,iucn,TRUE,Gastropoda,Conus papilliferus
CONESNAILS,192516,NA,iucn,TRUE,Gastropoda,Conus variegatus
CONESNAILS,192517,NA,iucn,TRUE,Gastropoda,Conus mozambicus
CONESNAILS,192518,NA,iucn,TRUE,Gastropoda,Conus dusaveli
CONESNAILS,192519,NA,iucn,TRUE,Gastropoda,Conus kremerorum
CONESNAILS,192520,NA,iucn,TRUE,Gastropoda,Conus richardsae
CONESNAILS,192521,NA,iucn,TRUE,Gastropoda,Conus retifer
CONESNAILS,192522,NA,iucn,FALSE,Gastropoda,Conus bruguieresi
CONESNAILS,192523,NA,iucn,TRUE,Gastropoda,Conus atlanticoselvagem
CONESNAILS,192524,NA,iucn,TRUE,Gastropoda,Conus phuketensis
CONESNAILS,192525,NA,iucn,TRUE,Gastropoda,Conus spurius
CONESNAILS,192527,NA,iucn,TRUE,Gastropoda,Conus plinthis
CONESNAILS,192528,NA,iucn,TRUE,Gastropoda,Conus inscriptus
CONESNAILS,192529,NA,iucn,TRUE,Gastropoda,Conus victoriae
CONESNAILS,192530,NA,iucn,TRUE,Gastropoda,Conus teodorae
CONESNAILS,192531,NA,iucn,TRUE,Gastropoda,Conus danilai
CONESNAILS,192532,NA,iucn,TRUE,Gastropoda,Conus stearnsii
CONESNAILS,192533,NA,iucn,TRUE,Gastropoda,Conus gubernator
CONESNAILS,192534,NA,iucn,TRUE,Gastropoda,Conus pulcher
CONESNAILS,192535,NA,iucn,TRUE,Gastropoda,Conus curassaviensis
CONESNAILS,192536,NA,iucn,TRUE,Gastropoda,Conus kinoshitai
CONESNAILS,192537,NA,iucn,TRUE,Gastropoda,Conus otohimeae
CONESNAILS,192538,NA,iucn,TRUE,Gastropoda,Conus ferrugineus
CONESNAILS,192539,NA,iucn,TRUE,Gastropoda,Conus dispar
CONESNAILS,192540,NA,iucn,TRUE,Gastropoda,Conus andremenezi
CONESNAILS,192541,NA,iucn,TRUE,Gastropoda,Conus immelmani
CONESNAILS,192542,NA,iucn,TRUE,Gastropoda,Conus dalli
CONESNAILS,192544,NA,iucn,TRUE,Gastropoda,Conus crotchii
CONESNAILS,192545,NA,iucn,TRUE,Gastropoda,Conus parvatus
CONESNAILS,192546,NA,iucn,TRUE,Gastropoda,Conus aemulus
CONESNAILS,192547,NA,iucn,TRUE,Gastropoda,Conus jickelii
CONESNAILS,192548,NA,iucn,TRUE,Gastropoda,Conus neoguttatus
CONESNAILS,192549,NA,iucn,TRUE,Gastropoda,Conus magus
CONESNAILS,192550,NA,iucn,TRUE,Gastropoda,Conus rutilus
CONESNAILS,192551,NA,iucn,TRUE,Gastropoda,Conus asiaticus
CONESNAILS,192552,NA,iucn,FALSE,Gastropoda,Conus moncuri
CONESNAILS,192553,NA,iucn,TRUE,Gastropoda,Conus mazei
CONESNAILS,192554,NA,iucn,TRUE,Gastropoda,Conus bozzettii
CONESNAILS,192555,NA,iucn,TRUE,Gastropoda,Conus venezuelanus
CONESNAILS,192556,NA,iucn,TRUE,Gastropoda,Conus belairensis
CONESNAILS,192557,NA,iucn,TRUE,Gastropoda,Conus pseudimperialis
CONESNAILS,192558,NA,iucn,TRUE,Gastropoda,Conus nobilis
CONESNAILS,192559,NA,iucn,TRUE,Gastropoda,Conus sculletti
CONESNAILS,192560,NA,iucn,TRUE,Gastropoda,Conus grangeri
CONESNAILS,192561,NA,iucn,TRUE,Gastropoda,Conus leobrerai
CONESNAILS,192562,NA,iucn,TRUE,Gastropoda,Conus flavidus
CONESNAILS,192563,NA,iucn,TRUE,Gastropoda,Conus aulicus
CONESNAILS,192564,NA,iucn,TRUE,Gastropoda,Conus moreleti
CONESNAILS,192565,NA,iucn,TRUE,Gastropoda,Conus pseudokimioi
CONESNAILS,192566,NA,iucn,TRUE,Gastropoda,Conus fergusoni
CONESNAILS,192567,NA,iucn,TRUE,Gastropoda,Conus mitratus
CONESNAILS,192568,NA,iucn,TRUE,Gastropoda,Conus abbreviatus
CONESNAILS,192569,NA,iucn,TRUE,Gastropoda,Conus chiapponorum
CONESNAILS,192570,NA,iucn,TRUE,Gastropoda,Conus rufimaculosus
CONESNAILS,192571,NA,iucn,TRUE,Gastropoda,Conus infinitus
CONESNAILS,192572,NA,iucn,TRUE,Gastropoda,Conus fontonae
CONESNAILS,192573,NA,iucn,TRUE,Gastropoda,Conus magnificus
CONESNAILS,192574,NA,iucn,TRUE,Gastropoda,Conus peli
CONESNAILS,192575,NA,iucn,TRUE,Gastropoda,Conus lamberti
CONESNAILS,192576,NA,iucn,TRUE,Gastropoda,Conus lucidus
CONESNAILS,192577,NA,iucn,TRUE,Gastropoda,Conus pseudonivifer
CONESNAILS,192578,NA,iucn,TRUE,Gastropoda,Conus ermineus
CONESNAILS,192579,NA,iucn,TRUE,Gastropoda,Conus amadis
CONESNAILS,192580,NA,iucn,TRUE,Gastropoda,Conus chaldaeus
CONESNAILS,192581,NA,iucn,TRUE,Gastropoda,Conus bayani
CONESNAILS,192582,NA,iucn,TRUE,Gastropoda,Conus vittatus
CONESNAILS,192583,NA,iucn,TRUE,Gastropoda,Conus spirofilis
CONESNAILS,192584,NA,iucn,TRUE,Gastropoda,Conus diminutus
CONESNAILS,192585,NA,iucn,TRUE,Gastropoda,Conus vicweei
CONESNAILS,192586,NA,iucn,TRUE,Gastropoda,Conus terebra
CONESNAILS,192587,NA,iucn,TRUE,Gastropoda,Conus bandanus
CONESNAILS,192588,NA,iucn,TRUE,Gastropoda,Conus araneosus
CONESNAILS,192589,NA,iucn,TRUE,Gastropoda,Conus sazanka
CONESNAILS,192590,NA,iucn,TRUE,Gastropoda,Conus miliaris
CONESNAILS,192591,NA,iucn,TRUE,Gastropoda,Conus stupa
CONESNAILS,192592,NA,iucn,TRUE,Gastropoda,Conus laterculatus
CONESNAILS,192593,NA,iucn,TRUE,Gastropoda,Conus imperialis
CONESNAILS,192594,NA,iucn,TRUE,Gastropoda,Conus allaryi
CONESNAILS,192595,NA,iucn,TRUE,Gastropoda,Conus lemniscatus
CONESNAILS,192596,NA,iucn,TRUE,Gastropoda,Conus vulcanus
CONESNAILS,192597,NA,iucn,TRUE,Gastropoda,Conus boucheti
CONESNAILS,192598,NA,iucn,TRUE,Gastropoda,Conus julieandreae
CONESNAILS,192599,NA,iucn,TRUE,Gastropoda,Conus mindanus
CONESNAILS,192600,NA,iucn,TRUE,Gastropoda,Conus roseorapum
CONESNAILS,192601,NA,iucn,TRUE,Gastropoda,Conus cocceus
CONESNAILS,192602,NA,iucn,TRUE,Gastropoda,Conus salreiensis
CONESNAILS,192603,NA,iucn,TRUE,Gastropoda,Conus furvus
CONESNAILS,192604,NA,iucn,TRUE,Gastropoda,Conus hyaena
CONESNAILS,192605,NA,iucn,TRUE,Gastropoda,Conus loroisii
CONESNAILS,192606,NA,iucn,TRUE,Gastropoda,Conus fijiensis
CONESNAILS,192608,NA,iucn,TRUE,Gastropoda,Conus genuanus
CONESNAILS,192609,NA,iucn,TRUE,Gastropoda,Conus tuticorinensis
CONESNAILS,192610,NA,iucn,TRUE,Gastropoda,Conus saragasae
CONESNAILS,192611,NA,iucn,TRUE,Gastropoda,Conus ebraeus
CONESNAILS,192612,NA,iucn,TRUE,Gastropoda,Conus armiger
CONESNAILS,192613,NA,iucn,TRUE,Gastropoda,Conus guinaicus
CONESNAILS,192614,NA,iucn,TRUE,Gastropoda,Conus suratensis
CONESNAILS,192615,NA,iucn,TRUE,Gastropoda,Conus eldredi
CONESNAILS,192616,NA,iucn,TRUE,Gastropoda,Conus vimineus
CONESNAILS,192617,NA,iucn,TRUE,Gastropoda,Conus austroviola
CONESNAILS,192618,NA,iucn,TRUE,Gastropoda,Conus malacanus
CONESNAILS,192619,NA,iucn,TRUE,Gastropoda,Conus suduirauti
CONESNAILS,192620,NA,iucn,TRUE,Gastropoda,Conus taeniatus
CONESNAILS,192621,NA,iucn,TRUE,Gastropoda,Conus jucundus
CONESNAILS,192622,NA,iucn,TRUE,Gastropoda,Conus worki
CONESNAILS,192623,NA,iucn,TRUE,Gastropoda,Conus kintoki
CONESNAILS,192624,NA,iucn,TRUE,Gastropoda,Conus granulatus
CONESNAILS,192625,NA,iucn,TRUE,Gastropoda,Conus sertacinctus
CONESNAILS,192626,NA,iucn,TRUE,Gastropoda,Conus mordeirae
CONESNAILS,192627,NA,iucn,TRUE,Gastropoda,Conus flavescens
CONESNAILS,192628,NA,iucn,TRUE,Gastropoda,Conus garciai
CONESNAILS,192629,NA,iucn,TRUE,Gastropoda,Conus attenuatus
CONESNAILS,192630,NA,iucn,TRUE,Gastropoda,Conus delessertii
CONESNAILS,192631,NA,iucn,TRUE,Gastropoda,Conus damottai
CONESNAILS,192632,NA,iucn,TRUE,Gastropoda,Conus kuiperi
CONESNAILS,192633,NA,iucn,TRUE,Gastropoda,Conus mus
CONESNAILS,192634,NA,iucn,TRUE,Gastropoda,Conus miles
CONESNAILS,192635,NA,iucn,TRUE,Gastropoda,Conus hirasei
CONESNAILS,192636,NA,iucn,TRUE,Gastropoda,Conus coronatus
CONESNAILS,192637,NA,iucn,TRUE,Gastropoda,Conus jaspideus
CONESNAILS,192638,NA,iucn,TRUE,Gastropoda,Conus loyaltiensis
CONESNAILS,192640,NA,iucn,TRUE,Gastropoda,Conus boholensis
CONESNAILS,192641,NA,iucn,TRUE,Gastropoda,Conus orbignyi
CONESNAILS,192642,NA,iucn,TRUE,Gastropoda,Conus gloriamaris
CONESNAILS,192643,NA,iucn,TRUE,Gastropoda,Conus kirkandersi
CONESNAILS,192644,NA,iucn,TRUE,Gastropoda,Conus dayriti
CONESNAILS,192645,NA,iucn,TRUE,Gastropoda,Conus tribblei
CONESNAILS,192647,NA,iucn,TRUE,Gastropoda,Conus spectrum
CONESNAILS,192648,NA,iucn,TRUE,Gastropoda,Conus tenuistriatus
CONESNAILS,192649,NA,iucn,TRUE,Gastropoda,Conus rolani
CONESNAILS,192650,NA,iucn,FALSE,Gastropoda,Conus pseudoaurantius
CONESNAILS,192651,NA,iucn,TRUE,Gastropoda,Conus tabidus
CONESNAILS,192652,NA,iucn,TRUE,Gastropoda,Conus hamanni
CONESNAILS,192653,NA,iucn,TRUE,Gastropoda,Conus roberti
CONESNAILS,192654,NA,iucn,TRUE,Gastropoda,Conus radiatus
CONESNAILS,192655,NA,iucn,TRUE,Gastropoda,Conus olgae
CONESNAILS,192656,NA,iucn,TRUE,Gastropoda,Conus luteus
CONESNAILS,192657,NA,iucn,TRUE,Gastropoda,Conus lindae
CONESNAILS,192658,NA,iucn,TRUE,Gastropoda,Conus richardbinghami
CONESNAILS,192659,NA,iucn,TRUE,Gastropoda,Conus tisii
CONESNAILS,192660,NA,iucn,TRUE,Gastropoda,Conus subulatus
CONESNAILS,192661,NA,iucn,TRUE,Gastropoda,Conus lenhilli
CONESNAILS,192662,NA,iucn,TRUE,Gastropoda,Conus dieteri
CONESNAILS,192663,NA,iucn,TRUE,Gastropoda,Conus clarus
CONESNAILS,192664,NA,iucn,TRUE,Gastropoda,Conus episcopatus
CONESNAILS,192665,NA,iucn,TRUE,Gastropoda,Conus judaeus
CONESNAILS,192666,NA,iucn,TRUE,Gastropoda,Conus stupella
CONESNAILS,192667,NA,iucn,TRUE,Gastropoda,Conus raoulensis
CONESNAILS,192668,NA,iucn,TRUE,Gastropoda,Conus perplexus
CONESNAILS,192669,NA,iucn,TRUE,Gastropoda,Conus flavusalbus
CONESNAILS,192670,NA,iucn,TRUE,Gastropoda,Conus nigropunctatus
CONESNAILS,192671,NA,iucn,TRUE,Gastropoda,Conus insculptus
CONESNAILS,192672,NA,iucn,TRUE,Gastropoda,Conus tuberculosus
CONESNAILS,192673,NA,iucn,TRUE,Gastropoda,Conus aculeiformis
CONESNAILS,192674,NA,iucn,TRUE,Gastropoda,Conus sponsalis
CONESNAILS,192675,NA,iucn,TRUE,Gastropoda,Conus baccatus
CONESNAILS,192676,NA,iucn,TRUE,Gastropoda,Conus branhamae
CONESNAILS,192677,NA,iucn,TRUE,Gastropoda,Conus wittigi
CONESNAILS,192678,NA,iucn,TRUE,Gastropoda,Conus berdulinus
CONESNAILS,192679,NA,iucn,TRUE,Gastropoda,Conus virgatus
CONESNAILS,192680,NA,iucn,TRUE,Gastropoda,Conus sauros
CONESNAILS,192681,NA,iucn,TRUE,Gastropoda,Conus teramachii
CONESNAILS,192682,NA,iucn,TRUE,Gastropoda,Conus hivanus
CONESNAILS,192683,NA,iucn,TRUE,Gastropoda,Conus stimpsoni
CONESNAILS,192684,NA,iucn,TRUE,Gastropoda,Conus anabathrum
CONESNAILS,192685,NA,iucn,TRUE,Gastropoda,Conus dictator
CONESNAILS,192686,NA,iucn,TRUE,Gastropoda,Conus parius
CONESNAILS,192687,NA,iucn,TRUE,Gastropoda,Conus cloveri
CONESNAILS,192688,NA,iucn,TRUE,Gastropoda,Conus locumtenens
CONESNAILS,192689,NA,iucn,TRUE,Gastropoda,Conus traillii
CONESNAILS,192690,NA,iucn,TRUE,Gastropoda,Conus tirardi
CONESNAILS,192691,NA,iucn,TRUE,Gastropoda,Conus aurisiacus
CONESNAILS,192692,NA,iucn,TRUE,Gastropoda,Conus viola
CONESNAILS,192693,NA,iucn,TRUE,Gastropoda,Conus cancellatus
CONESNAILS,192694,NA,iucn,TRUE,Gastropoda,Conus varius
CONESNAILS,192695,NA,iucn,TRUE,Gastropoda,Conus sunderlandi
CONESNAILS,192696,NA,iucn,TRUE,Gastropoda,Conus purpurascens
CONESNAILS,192697,NA,iucn,TRUE,Gastropoda,Conus chiangi
CONESNAILS,192698,NA,iucn,TRUE,Gastropoda,Conus rawaiensis
CONESNAILS,192699,NA,iucn,TRUE,Gastropoda,Conus striatellus
CONESNAILS,192700,NA,iucn,TRUE,Gastropoda,Conus eburneus
CONESNAILS,192701,NA,iucn,TRUE,Gastropoda,Conus marmoreus
CONESNAILS,192702,NA,iucn,TRUE,Gastropoda,Conus maioensis
CONESNAILS,192703,NA,iucn,TRUE,Gastropoda,Conus trochulus
CONESNAILS,192704,NA,iucn,TRUE,Gastropoda,Conus acutangulus
CONESNAILS,192705,NA,iucn,FALSE,Gastropoda,Conus norai
CONESNAILS,192706,NA,iucn,TRUE,Gastropoda,Conus kawamurai
CONESNAILS,192707,NA,iucn,TRUE,Gastropoda,Conus cedonulli
CONESNAILS,192708,NA,iucn,TRUE,Gastropoda,Conus cinereus
CONESNAILS,192709,NA,iucn,TRUE,Gastropoda,Conus hybridus
CONESNAILS,192710,NA,iucn,FALSE,Gastropoda,Conus delucai
CONESNAILS,192711,NA,iucn,TRUE,Gastropoda,Conus cordigera
CONESNAILS,192712,NA,iucn,TRUE,Gastropoda,Conus pennaceus
CONESNAILS,192713,NA,iucn,TRUE,Gastropoda,Conus barthelemyi
CONESNAILS,192714,NA,iucn,TRUE,Gastropoda,Conus figulinus
CONESNAILS,192715,NA,iucn,TRUE,Gastropoda,Conus melvilli
CONESNAILS,192716,NA,iucn,TRUE,Gastropoda,Conus aurantius
CONESNAILS,192717,NA,iucn,TRUE,Gastropoda,Conus bellulus
CONESNAILS,192718,NA,iucn,TRUE,Gastropoda,Conus hopwoodi
CONESNAILS,192719,NA,iucn,TRUE,Gastropoda,Conus litteratus
CONESNAILS,192720,NA,iucn,TRUE,Gastropoda,Conus micropunctatus
CONESNAILS,192721,NA,iucn,TRUE,Gastropoda,Conus messiasi
CONESNAILS,192722,NA,iucn,TRUE,Gastropoda,Conus glans
CONESNAILS,192723,NA,iucn,TRUE,Gastropoda,Conus emarginatus
CONESNAILS,192724,NA,iucn,TRUE,Gastropoda,Conus bartschi
CONESNAILS,192725,NA,iucn,TRUE,Gastropoda,Conus infrenatus
CONESNAILS,192726,NA,iucn,TRUE,Gastropoda,Conus verdensis
CONESNAILS,192727,NA,iucn,TRUE,Gastropoda,Conus achatinus
CONESNAILS,192728,NA,iucn,TRUE,Gastropoda,Conus sulcocastaneus
CONESNAILS,192729,NA,iucn,TRUE,Gastropoda,Conus crocatus
CONESNAILS,192730,NA,iucn,TRUE,Gastropoda,Conus aphrodite
CONESNAILS,192731,NA,iucn,FALSE,Gastropoda,Conus bonfiglioli
CONESNAILS,192732,NA,iucn,TRUE,Gastropoda,Conus cervus
CONESNAILS,192733,NA,iucn,TRUE,Gastropoda,Conus sukhadwalai
CONESNAILS,192734,NA,iucn,TRUE,Gastropoda,Conus binghamae
CONESNAILS,192735,NA,iucn,TRUE,Gastropoda,Conus tornatus
CONESNAILS,192736,NA,iucn,TRUE,Gastropoda,Conus babaensis
CONESNAILS,192737,NA,iucn,TRUE,Gastropoda,Conus canonicus
CONESNAILS,192738,NA,iucn,TRUE,Gastropoda,Conus bengalensis
CONESNAILS,192739,NA,iucn,FALSE,Gastropoda,Conus patamakanthini
CONESNAILS,192740,NA,iucn,TRUE,Gastropoda,Conus dampierensis
CONESNAILS,192741,NA,iucn,TRUE,Gastropoda,Conus pineaui
CONESNAILS,192742,NA,iucn,TRUE,Gastropoda,Conus raulsilvai
CONESNAILS,192743,NA,iucn,TRUE,Gastropoda,Conus tessulatus
CONESNAILS,192744,NA,iucn,TRUE,Gastropoda,Conus ateralbus
CONESNAILS,192745,NA,iucn,TRUE,Gastropoda,Conus nucleus
CONESNAILS,192746,NA,iucn,TRUE,Gastropoda,Conus poormani
CONESNAILS,192747,NA,iucn,TRUE,Gastropoda,Conus milesi
CONESNAILS,192748,NA,iucn,TRUE,Gastropoda,Conus unifasciatus
CONESNAILS,192749,NA,iucn,TRUE,Gastropoda,Conus harlandi
CONESNAILS,192750,NA,iucn,FALSE,Gastropoda,Conus moylani
CONESNAILS,192751,NA,iucn,TRUE,Gastropoda,Conus sphacelatus
CONESNAILS,192752,NA,iucn,TRUE,Gastropoda,Conus rosemaryae
CONESNAILS,192753,NA,iucn,TRUE,Gastropoda,Conus pergrandis
CONESNAILS,192754,NA,iucn,TRUE,Gastropoda,Conus coffeae
CONESNAILS,192755,NA,iucn,TRUE,Gastropoda,Conus profundorum
CONESNAILS,192756,NA,iucn,FALSE,Gastropoda,Conus evansi
CONESNAILS,192757,NA,iucn,TRUE,Gastropoda,Conus sutanorcum
CONESNAILS,192758,NA,iucn,TRUE,Gastropoda,Conus richeri
CONESNAILS,192759,NA,iucn,TRUE,Gastropoda,Conus janus
CONESNAILS,192760,NA,iucn,TRUE,Gastropoda,Conus stramineus
CONESNAILS,192761,NA,iucn,TRUE,Gastropoda,Conus mappa
CONESNAILS,192762,NA,iucn,TRUE,Gastropoda,Conus telatus
CONESNAILS,192763,NA,iucn,TRUE,Gastropoda,Conus troendlei
CONESNAILS,192764,NA,iucn,TRUE,Gastropoda,Conus sanderi
CONESNAILS,192765,NA,iucn,TRUE,Gastropoda,Conus iodostoma
CONESNAILS,192766,NA,iucn,TRUE,Gastropoda,Conus selenae
CONESNAILS,192767,NA,iucn,TRUE,Gastropoda,Conus eucoronatus
CONESNAILS,192768,NA,iucn,TRUE,Gastropoda,Conus hieroglyphus
CONESNAILS,192769,NA,iucn,TRUE,Gastropoda,Conus swainsoni
CONESNAILS,192771,NA,iucn,TRUE,Gastropoda,Conus crioulus
CONESNAILS,192772,NA,iucn,TRUE,Gastropoda,Conus geographus
CONESNAILS,192773,NA,iucn,TRUE,Gastropoda,Conus polongimarumai
CONESNAILS,192774,NA,iucn,TRUE,Gastropoda,Conus wilsi
CONESNAILS,192775,NA,iucn,TRUE,Gastropoda,Conus kerstitchi
CONESNAILS,192776,NA,iucn,TRUE,Gastropoda,Conus shikamai
CONESNAILS,192777,NA,iucn,TRUE,Gastropoda,Conus colmani
CONESNAILS,192778,NA,iucn,TRUE,Gastropoda,Conus vexillum
CONESNAILS,192779,NA,iucn,TRUE,Gastropoda,Conus ochroleucus
CONESNAILS,192780,NA,iucn,TRUE,Gastropoda,Conus cakobaui
CONESNAILS,192781,NA,iucn,TRUE,Gastropoda,Conus ranonganus
CONESNAILS,192782,NA,iucn,TRUE,Gastropoda,Conus portobeloensis
CONESNAILS,192783,NA,iucn,TRUE,Gastropoda,Conus velaensis
CONESNAILS,192784,NA,iucn,TRUE,Gastropoda,Conus aureopunctatus
CONESNAILS,192785,NA,iucn,TRUE,Gastropoda,Conus regonae
CONESNAILS,192786,NA,iucn,TRUE,Gastropoda,Conus stercusmuscarum
CONESNAILS,192787,NA,iucn,TRUE,Gastropoda,Conus fijisulcatus
CONESNAILS,192788,NA,iucn,FALSE,Gastropoda,Conus bahamensis
CONESNAILS,192789,NA,iucn,TRUE,Gastropoda,Conus tulipa
CONESNAILS,192790,NA,iucn,TRUE,Gastropoda,Conus trigonus
CONESNAILS,192791,NA,iucn,TRUE,Gastropoda,Conus helgae
CONESNAILS,192792,NA,iucn,TRUE,Gastropoda,Conus typhon
CONESNAILS,192793,NA,iucn,TRUE,Gastropoda,Conus cylindraceus
CONESNAILS,192794,NA,iucn,TRUE,Gastropoda,Conus augur
CONESNAILS,192795,NA,iucn,TRUE,Gastropoda,Conus boschorum
CONESNAILS,192796,NA,iucn,TRUE,Gastropoda,Conus musicus
CONESNAILS,192797,NA,iucn,TRUE,Gastropoda,Conus thalassiarchus
CONESNAILS,192798,NA,iucn,TRUE,Gastropoda,Conus patae
CONESNAILS,192799,NA,iucn,TRUE,Gastropoda,Conus namocanus
CONESNAILS,192800,NA,iucn,TRUE,Gastropoda,Conus ciderryi
CONESNAILS,192801,NA,iucn,TRUE,Gastropoda,Conus guidopoppei
CONESNAILS,192802,NA,iucn,TRUE,Gastropoda,Conus dondani
CONESNAILS,192803,NA,iucn,TRUE,Gastropoda,Conus angasi
CONESNAILS,192804,NA,iucn,FALSE,Gastropoda,Conus acutimarginatus
CONESNAILS,192805,NA,iucn,TRUE,Gastropoda,Conus archetypus
CONESNAILS,192806,NA,iucn,TRUE,Gastropoda,Conus kiicumulus
CONESNAILS,192807,NA,iucn,TRUE,Gastropoda,Conus bajanensis
CONESNAILS,192808,NA,iucn,TRUE,Gastropoda,Conus grahami
CONESNAILS,192809,NA,iucn,TRUE,Gastropoda,Conus ceruttii
CONESNAILS,192810,NA,iucn,TRUE,Gastropoda,Conus xanthicus
CONESNAILS,192811,NA,iucn,TRUE,Gastropoda,Conus planorbis
CONESNAILS,192812,NA,iucn,TRUE,Gastropoda,Conus quercinus
CONESNAILS,192813,NA,iucn,TRUE,Gastropoda,Conus floccatus
CONESNAILS,192814,NA,iucn,TRUE,Gastropoda,Conus rainesae
CONESNAILS,192815,NA,iucn,TRUE,Gastropoda,Conus auricomus
CONESNAILS,192816,NA,iucn,TRUE,Gastropoda,Conus ximenes
CONESNAILS,192817,NA,iucn,TRUE,Gastropoda,Conus kulkulcan
CONESNAILS,192818,NA,iucn,TRUE,Gastropoda,Conus deynzerorum
CONESNAILS,192819,NA,iucn,TRUE,Gastropoda,Conus omaria
CONESNAILS,192820,NA,iucn,TRUE,Gastropoda,Conus caracteristicus
CONESNAILS,192821,NA,iucn,TRUE,Gastropoda,Conus lizarum
CONESNAILS,192822,NA,iucn,TRUE,Gastropoda,Conus puncticulatus
CONESNAILS,192823,NA,iucn,TRUE,Gastropoda,Conus fernandesi
CONESNAILS,192824,NA,iucn,TRUE,Gastropoda,Conus nimbosus
CONESNAILS,192825,NA,iucn,TRUE,Gastropoda,Conus neptunus
CONESNAILS,192826,NA,iucn,TRUE,Gastropoda,Conus gordyi
CONESNAILS,192827,NA,iucn,TRUE,Gastropoda,Conus penchaszadehi
CONESNAILS,192828,NA,iucn,TRUE,Gastropoda,Conus fragilissimus
CONESNAILS,192829,NA,iucn,TRUE,Gastropoda,Conus circumcisus
CONESNAILS,192830,NA,iucn,TRUE,Gastropoda,Conus carnalis
CONESNAILS,192831,NA,iucn,TRUE,Gastropoda,Conus centurio
CONESNAILS,192832,NA,iucn,TRUE,Gastropoda,Conus sydneyensis
