iucn_sid,am_sid,sciname,area_am,area_iucn_shallow,area_overlap_shallow,sm_range_shallow,area_iucn_raw,area_overlap_raw,sm_range_raw,dist,d_perc,area,a_ratio,method
133283,URM-Cn-4718,Acropora batunai,4996026.4,5278412.9,3847655.2286152807,AM,8403044.1,3930404.8476695796,AM,sm_perc_shallow,77.014,area_ratio_shallow,94.65,200 m clip
133284,URM-Cn-5620,Plesiastrea versipora,14814190.3,16029554.2,12050657.4478581,AM,29257005.8,12329750.698233519,AM,sm_perc_shallow,81.345,area_ratio_shallow,92.418,200 m clip
133289,SLB-117478,Euphyllia paraancora,5521310.0,6105791.6,3903142.536100911,AM,10660728.6,4031611.622856294,AM,sm_perc_shallow,70.692,area_ratio_shallow,90.427,200 m clip
133290,URM-Cn-5560,Favites abdita,6200353.0,15294635.5,5642469.465332292,AM,27536013.5,5820536.961786027,AM,sm_perc_shallow,91.002,area_ratio_shallow,40.539,200 m clip
133291,URM-Cn-4835,Acropora striata,7946522.1,5369524.7,3388636.5275046327,IUCN,9899054.6,3436510.945586388,AM,sm_perc_shallow,63.109,area_ratio_shallow,67.571,200 m clip
133292,URM-Cn-4871,Astreopora myriophthalma,12575550.9,14429878.5,10452977.77444639,AM,27772579.9,10702190.048898574,AM,sm_perc_shallow,83.121,area_ratio_shallow,87.149,200 m clip
133298,URM-Cn-4942,Montipora turgescens,14284557.1,14304871.7,11795921.858227307,AM,26780266.5,12090277.954356588,AM,sm_perc_shallow,82.578,area_ratio_shallow,99.858,200 m clip
133302,URM-Cn-4865,Astreopora gracilis,11436157.5,11093325.0,7935098.240539211,IUCN,19320183.7,8127998.985383928,AM,sm_perc_shallow,71.53,area_ratio_shallow,97.002,200 m clip
133304,URM-Cn-5870,Lobophyllia hataii,12936495.3,12678735.4,9998738.126970064,IUCN,21708919.0,10218644.655310417,AM,sm_perc_shallow,78.862,area_ratio_shallow,98.007,200 m clip
133305,URM-Cn-4946,Montipora verrilli,178720.6,570109.0,145161.39746092446,AM,2526518.5,159206.09676722105,AM,sm_perc_shallow,81.223,area_ratio_shallow,31.348,200 m clip
133307,URM-Cn-5553,Favia rotundata,9417050.4,11655342.7,7334490.15021554,AM,19725502.5,7551670.488567542,AM,sm_perc_shallow,77.885,area_ratio_shallow,80.796,200 m clip
133308,SLB-190516,Fungia scruposa,6748791.9,11270160.6,5533680.885740145,AM,22535127.6,5762559.785005962,AM,sm_perc_shallow,81.995,area_ratio_shallow,59.882,200 m clip
133309,URM-Cn-5981,Pocillopora inflata,623494.0,283513.7,210259.073671369,IUCN,616363.5,210259.073671369,IUCN,sm_perc_shallow,74.162,area_ratio_shallow,45.472,200 m clip
133311,URM-Cn-4757,Acropora halmaherae,4555577.0,907137.9,708182.6646760273,IUCN,1885379.8,732708.943314253,IUCN,sm_perc_shallow,78.068,area_ratio_shallow,19.913,200 m clip
133313,URM-Cn-4733,Acropora cytherea,12791540.1,13832004.6,10250625.388412682,AM,26241597.4,10499799.206822494,AM,sm_perc_shallow,80.136,area_ratio_shallow,92.478,200 m clip
133315,URM-Cn-4788,Acropora monticulosa,11087822.2,12718422.4,8623100.870233824,AM,23676537.5,8819614.788417717,AM,sm_perc_shallow,77.771,area_ratio_shallow,87.179,200 m clip
133319,URM-Cn-4760,Acropora horrida,12662130.7,14145107.0,10297030.47032987,AM,26578258.1,10540702.242946682,AM,sm_perc_shallow,81.321,area_ratio_shallow,89.516,200 m clip
133320,URM-Cn-4830,Acropora solitaryensis,9270942.8,10095657.2,7521482.499204004,AM,17413211.5,7699798.415432022,AM,sm_perc_shallow,81.13,area_ratio_shallow,91.831,200 m clip
133324,URM-Cn-4752,Acropora gemmifera,12399598.9,13461248.3,9520816.523527151,AM,23368163.9,9743329.465546062,AM,sm_perc_shallow,76.783,area_ratio_shallow,92.113,200 m clip
133325,URM-Cn-5510,Cyphastrea chalcidicum,8394775.6,14011701.9,7429624.519960131,AM,26397610.4,7634616.121194641,AM,sm_perc_shallow,88.503,area_ratio_shallow,59.913,200 m clip
133327,URM-Cn-4779,Acropora lovelli,5218773.9,5862100.3,2952848.4039450474,AM,11651008.1,3074148.2840803913,AM,sm_perc_shallow,56.581,area_ratio_shallow,89.026,200 m clip
133329,URM-Cn-6079,Porites stephensoni,10967233.1,11468074.6,6321945.641469475,AM,19267728.0,6500122.099877578,AM,sm_perc_shallow,57.644,area_ratio_shallow,95.633,200 m clip
133333,URM-Cn-5605,Oulophyllia bennettae,6087730.6,11608516.8,5304572.550965425,AM,19838031.4,5494862.422119034,AM,sm_perc_shallow,87.135,area_ratio_shallow,52.442,200 m clip
133334,URM-Cn-4719,Acropora branchi,680918.8,491834.8,298868.8291163493,IUCN,869299.2,298868.8291163493,AM,sm_perc_shallow,60.766,area_ratio_shallow,72.231,200 m clip
133337,URM-Cn-5826,Merulina ampliata,12947529.8,13658584.0,10459324.548730217,AM,25770604.2,10724445.45411329,AM,sm_perc_shallow,80.782,area_ratio_shallow,94.794,200 m clip
133340,URM-Cn-5897,Symphyllia wilsoni,627907.0,1100513.9,600981.9879488595,AM,1284564.2,600981.9879488595,AM,sm_perc_shallow,95.712,area_ratio_shallow,57.056,200 m clip
133343,URM-Cn-5569,Favites russelli,4556658.7,13573765.3,4045872.5945976083,AM,25682470.6,4220370.404370579,AM,sm_perc_shallow,88.79,area_ratio_shallow,33.57,200 m clip
133344,URM-Cn-5790,Podabacia sinai,286202.2,488745.8,268997.0149785528,AM,625245.0,277670.82151549775,AM,sm_perc_shallow,93.988,area_ratio_shallow,58.558,200 m clip
133345,URM-Cn-4941,Montipora tuberculosa,14858719.5,14799793.5,12390886.21067474,IUCN,28813953.5,12702898.19175196,AM,sm_perc_shallow,83.723,area_ratio_shallow,99.603,200 m clip
133348,SLB-93322,Acropora variolosa,1159122.3,959098.8,602170.0818668712,IUCN,1533088.1,610895.381879499,AM,sm_perc_shallow,62.785,area_ratio_shallow,82.744,200 m clip
133349,URM-Cn-6044,Porites compressa,8089581.7,166888.7,144838.63161500054,IUCN,587095.8,158883.33092129714,IUCN,sm_perc_shallow,86.788,area_ratio_shallow,2.063,200 m clip
133351,URM-Cn-4967,Leptoseris mycetoseroides,14622025.6,14968851.8,11740327.59021744,AM,28102327.0,12031420.998546867,AM,sm_perc_shallow,80.292,area_ratio_shallow,97.683,200 m clip
133352,URM-Cn-4754,Acropora gomezi,2516341.2,4399547.8,2219973.765771253,AM,6705696.8,2250594.6007836685,AM,sm_perc_shallow,88.222,area_ratio_shallow,57.195,200 m clip
133359,URM-Cn-4783,Acropora microclados,10857516.2,10713665.2,7382795.386839359,IUCN,18492281.1,7567056.2120984495,AM,sm_perc_shallow,68.91,area_ratio_shallow,98.675,200 m clip
133360,URM-Cn-4979,Pavona bipartita,7434044.1,9505116.3,5119372.15060706,AM,19144483.3,5329935.078246879,AM,sm_perc_shallow,68.864,area_ratio_shallow,78.211,200 m clip
133365,URM-Cn-5574,Goniastrea edwardsi,6422700.8,13913697.7,5656344.8600260755,AM,25325807.9,5858269.691004729,AM,sm_perc_shallow,88.068,area_ratio_shallow,46.161,200 m clip
133366,URM-Cn-5851,Acanthastrea lordhowensis,12148609.1,10681216.9,8341445.233614489,IUCN,16676261.8,8468192.077297058,AM,sm_perc_shallow,78.095,area_ratio_shallow,87.921,200 m clip
133370,SLB-158808,Porites profundus,3978884.3,2551664.4,1376207.590028089,IUCN,5682131.6,1412899.5743923679,AM,sm_perc_shallow,53.934,area_ratio_shallow,64.13,200 m clip
133371,URM-Cn-5757,Fungia distorta,8056901.6,13000101.5,6942180.462617246,AM,25527186.4,7142513.949847712,AM,sm_perc_shallow,86.164,area_ratio_shallow,61.976,200 m clip
133372,URM-Cn-5791,Polyphyllia novaehiberniae,2894418.3,2260296.6,1408734.7133531848,IUCN,7356238.7,1502592.3218599777,AM,sm_perc_shallow,62.325,area_ratio_shallow,78.092,200 m clip
133375,URM-Cn-4888,Montipora corbettensis,7687268.8,7071902.6,5565926.891666592,IUCN,13685605.3,5721327.610466872,AM,sm_perc_shallow,78.705,area_ratio_shallow,91.995,200 m clip
133376,URM-Cn-5850,Acanthastrea ishigakiensis,12631440.5,8854512.7,7277551.39083439,IUCN,18620325.7,7500380.237634703,AM,sm_perc_shallow,82.19,area_ratio_shallow,70.099,200 m clip
133377,URM-Cn-5518,Diploria clivosa,1871865.2,1990523.0,1589953.032403115,AM,3320514.4,1613299.3645226036,AM,sm_perc_shallow,84.94,area_ratio_shallow,94.039,200 m clip
133379,SLB-93515,Acropora convexa,3383985.6,4171410.6,2751665.4336975687,AM,6140179.4,2767000.973111815,AM,sm_perc_shallow,81.314,area_ratio_shallow,81.123,200 m clip
133381,URM-Cn-4726,Acropora cervicornis,1472727.8,2024447.5,1384956.9333919035,AM,3342229.6,1399613.8237545267,AM,sm_perc_shallow,94.04,area_ratio_shallow,72.747,200 m clip
133386,SLB-62731,Acanthastrea rotundoflora,11423294.1,9224297.5,6917383.562279505,IUCN,15303909.1,7082791.307351795,AM,sm_perc_shallow,74.991,area_ratio_shallow,80.75,200 m clip
133387,SLB-93466,Acropora globiceps,7178272.2,6939834.4,4749745.054470071,IUCN,15764822.4,4925831.409047751,AM,sm_perc_shallow,68.442,area_ratio_shallow,96.678,200 m clip
133392,URM-Cn-5543,Favia laxa,11285903.2,12296410.2,8660696.66586809,AM,19181489.8,8826082.356618775,AM,sm_perc_shallow,76.739,area_ratio_shallow,91.782,200 m clip
133393,URM-Cn-4842,Acropora teres,8658104.6,6338371.5,4566882.008175581,IUCN,11530765.5,4672155.137639126,AM,sm_perc_shallow,72.051,area_ratio_shallow,73.207,200 m clip
133395,URM-Cn-6073,Porites porites,2959806.1,2870785.1,1844065.3582728563,IUCN,4807270.9,1861669.7718838502,AM,sm_perc_shallow,64.236,area_ratio_shallow,96.992,200 m clip
133396,URM-Cn-4737,Acropora desalwii,2970144.0,5278412.9,2656587.4993790076,AM,8403044.1,2717936.9853289686,AM,sm_perc_shallow,89.443,area_ratio_shallow,56.27,200 m clip
133398,URM-Cn-4994,Pavona varians,16262006.6,15744300.2,13315108.497249085,IUCN,29698165.0,13689972.673503345,AM,sm_perc_shallow,84.571,area_ratio_shallow,96.816,200 m clip
133400,URM-Cn-5815,Eusmilia fastigiata,2095556.8,2019191.9,1666550.8551728346,IUCN,3354896.9,1689897.1872923232,AM,sm_perc_shallow,82.536,area_ratio_shallow,96.356,200 m clip
133401,URM-Cn-4759,Acropora hoeksemai,3506476.6,4503583.1,2756116.950367194,AM,6916504.3,2792866.4439951265,AM,sm_perc_shallow,78.601,area_ratio_shallow,77.86,200 m clip
133402,URM-Cn-4833,Acropora squarrosa,2171481.5,1932990.7,1539872.553630384,IUCN,3962126.7,1560306.4743441092,AM,sm_perc_shallow,79.663,area_ratio_shallow,89.017,200 m clip
133403,URM-Cn-5476,Turbinaria stellulata,6236825.8,13522148.4,5504456.509638416,AM,23944947.8,5700549.577710498,AM,sm_perc_shallow,88.257,area_ratio_shallow,46.123,200 m clip
133405,SLB-62382,Caulastrea tumida,8732604.4,11093741.3,7273240.907422445,AM,17231675.5,7418636.091494962,AM,sm_perc_shallow,83.288,area_ratio_shallow,78.716,200 m clip
133406,URM-Cn-6137,Psammocora haimeana,12366131.2,14689523.6,10447662.151671583,AM,27561073.4,10679343.747314211,AM,sm_perc_shallow,84.486,area_ratio_shallow,84.183,200 m clip
133407,SLB-189370,Pocillopora eydouxi,129779875.0,15045270.8,14406189.526077228,IUCN,28959959.0,27722507.11856847,IUCN,sm_perc_shallow,95.752,area_ratio_shallow,11.593,200 m clip
133408,URM-Cn-6130,Coscinaraea wellsi,8052665.6,10700042.5,6050959.503626749,AM,20651429.6,6244967.982889676,AM,sm_perc_shallow,75.142,area_ratio_shallow,75.258,200 m clip
133409,URM-Cn-4948,Montipora verruculosus,3728935.2,5535906.0,3108060.7307114084,AM,8551432.9,3144898.0896357056,AM,sm_perc_shallow,83.35,area_ratio_shallow,67.359,200 m clip
133410,URM-Cn-4978,Pachyseris speciosa,13297048.4,13913926.6,10860352.150207017,AM,26642544.7,11128187.239892269,AM,sm_perc_shallow,81.675,area_ratio_shallow,95.566,200 m clip
133412,URM-Cn-5816,Gyrosmilia interrupta,2503111.2,1547106.7,1257993.765919842,IUCN,3153070.2,1278538.1798011002,AM,sm_perc_shallow,81.313,area_ratio_shallow,61.807,200 m clip
133414,URM-Cn-5578,Goniastrea pectinata,6185208.2,14445314.1,5519634.711823435,AM,27167556.2,5697702.20827717,AM,sm_perc_shallow,89.239,area_ratio_shallow,42.818,200 m clip
133415,URM-Cn-4859,Anacropora puertogalerae,8155007.9,7564767.0,5711734.418539627,IUCN,15287872.9,5892631.56501522,AM,sm_perc_shallow,75.504,area_ratio_shallow,92.762,200 m clip
133416,URM-Cn-4886,Montipora circumvallata,815971.0,921868.1,622243.7801162091,AM,1488997.1,628029.3624580131,AM,sm_perc_shallow,76.258,area_ratio_shallow,88.513,200 m clip
133417,SLB-62381,Caulastrea furcata,11768652.8,9378688.3,7627068.067484668,IUCN,19324852.1,7862303.694453541,AM,sm_perc_shallow,81.323,area_ratio_shallow,79.692,200 m clip
133419,URM-Cn-5871,Lobophyllia hemprichii,12935541.9,14112424.4,10513214.252517236,AM,26665477.8,10771915.22676625,AM,sm_perc_shallow,81.274,area_ratio_shallow,91.661,200 m clip
133420,URM-Cn-4906,Montipora grisea,11498560.9,11423801.2,8244898.977698673,IUCN,21469907.4,8459104.493438857,AM,sm_perc_shallow,72.173,area_ratio_shallow,99.35,200 m clip
133422,URM-Cn-4884,Montipora capricornis,11910168.1,9014619.1,6707896.64691314,IUCN,15959945.2,6891703.087361905,AM,sm_perc_shallow,74.411,area_ratio_shallow,75.688,200 m clip
133423,URM-Cn-5764,Fungia horrida,5225195.9,13054241.3,4499659.370040848,AM,24915147.6,4672278.24505258,AM,sm_perc_shallow,86.115,area_ratio_shallow,40.027,200 m clip
133428,URM-Cn-6122,Coscinaraea columna,14492324.0,14773208.9,11806375.595075224,AM,27608274.8,12080170.306995243,AM,sm_perc_shallow,81.466,area_ratio_shallow,98.099,200 m clip
133429,URM-Cn-5526,Echinopora horrida,5908504.9,9638104.6,4741507.956085107,AM,16525016.5,4896274.573932451,AM,sm_perc_shallow,80.249,area_ratio_shallow,61.304,200 m clip
133432,URM-Cn-4832,Acropora spicifera,9737908.2,8623895.6,6558087.382428764,IUCN,15886456.3,6749593.467241458,AM,sm_perc_shallow,76.046,area_ratio_shallow,88.56,200 m clip
133433,URM-Cn-4889,Montipora crassituberculata,9346950.2,10413261.0,7469993.707423311,AM,17786489.0,7637137.767170924,AM,sm_perc_shallow,79.919,area_ratio_shallow,89.76,200 m clip
133435,URM-Cn-5988,Seriatopora dendritica,4306999.2,5369277.4,3313527.0866233003,AM,8898427.8,3359564.547270323,AM,sm_perc_shallow,76.934,area_ratio_shallow,80.216,200 m clip
133437,URM-Cn-5765,Fungia moluccensis,6737668.6,10151209.9,4689921.955811847,AM,18954801.1,4853154.69845652,AM,sm_perc_shallow,69.607,area_ratio_shallow,66.373,200 m clip
133439,SLB-61834,Agaricia tenuifolia,2285969.3,1028635.6,881142.6662307518,IUCN,1770639.9,1318026.4931203367,IUCN,sm_perc_shallow,85.661,area_ratio_shallow,44.998,200 m clip
133440,URM-Cn-5614,Platygyra pini,6250828.4,13536906.0,5752853.77906557,AM,25200263.3,5954778.610044224,AM,sm_perc_shallow,92.033,area_ratio_shallow,46.176,200 m clip
133442,URM-Cn-5948,Oxypora lacera,6595164.5,13900883.8,5574488.006579878,AM,24872735.5,5758416.716247428,AM,sm_perc_shallow,84.524,area_ratio_shallow,47.444,200 m clip
133443,URM-Cn-4879,Montipora australiensis,11768082.1,9275449.9,7045876.326289319,IUCN,17126319.0,7198926.454002058,AM,sm_perc_shallow,75.963,area_ratio_shallow,78.819,200 m clip
133444,URM-Cn-5920,Oculina valenciennesi,1493880.9,424350.9,228491.38196830603,IUCN,820894.5,228491.38196830603,IUCN,sm_perc_shallow,53.845,area_ratio_shallow,28.406,200 m clip
133450,URM-Cn-4943,Montipora turtlensis,8316206.5,8838302.0,6131686.524869356,AM,12600718.0,6219237.954260125,AM,sm_perc_shallow,73.732,area_ratio_shallow,94.093,200 m clip
133451,URM-Cn-4891,Montipora danae,13746971.7,13530300.5,10785810.83811581,IUCN,25659496.1,11062646.428162806,AM,sm_perc_shallow,79.716,area_ratio_shallow,98.424,200 m clip
133457,URM-Cn-5877,Mussa angulosa,1639219.6,1990175.6,1420987.4358172785,AM,3292465.9,1435644.3261799014,AM,sm_perc_shallow,86.687,area_ratio_shallow,82.366,200 m clip
133458,URM-Cn-5823,Hydnophora microconos,10115708.3,14726821.6,8621526.217445992,AM,27303996.6,8874467.033206547,AM,sm_perc_shallow,85.229,area_ratio_shallow,68.689,200 m clip
133460,SLB-93100,Montipora cocosensis,10243661.7,5202042.2,4006887.723132402,IUCN,8192260.2,4081943.834304838,IUCN,sm_perc_shallow,77.025,area_ratio_shallow,50.783,200 m clip
133468,URM-Cn-5612,Platygyra daedalea,13096659.1,15751307.1,11410459.388955073,AM,28674514.3,11660561.093998762,AM,sm_perc_shallow,87.125,area_ratio_shallow,83.146,200 m clip
133470,SLB-158790,Micromussa amakusensis,10851304.7,8532607.3,6491411.442655386,IUCN,16058692.1,6651646.732929717,AM,sm_perc_shallow,76.078,area_ratio_shallow,78.632,200 m clip
133474,URM-Cn-5891,Symphyllia agaricia,13214286.0,13419311.2,10750639.629701102,AM,23330502.4,10988402.467407886,AM,sm_perc_shallow,81.356,area_ratio_shallow,98.472,200 m clip
133476,SLB-61883,Madracis asperula,2687153.2,900002.2,307455.1470594047,IUCN,1632136.8,316232.6020803804,IUCN,sm_perc_shallow,34.162,area_ratio_shallow,33.493,200 m clip
133478,URM-Cn-5821,Hydnophora exesa,9876921.6,15179095.6,8918693.68465464,AM,26812296.7,9141778.89268646,AM,sm_perc_shallow,90.298,area_ratio_shallow,65.069,200 m clip
133479,URM-Cn-4762,Acropora hyacinthus,12106214.7,13972957.0,9741559.677804397,AM,26331298.7,9982728.429632097,AM,sm_perc_shallow,80.467,area_ratio_shallow,86.64,200 m clip
133481,URM-Cn-4727,Acropora chesterfieldensis,2923997.4,3038784.4,2177918.989455713,AM,8608892.7,2296137.908856536,AM,sm_perc_shallow,74.484,area_ratio_shallow,96.223,200 m clip
133483,URM-Cn-4787,Acropora mirabilis,10044446.6,7437303.2,5628594.454188468,IUCN,12267307.6,5752909.719525338,AM,sm_perc_shallow,75.681,area_ratio_shallow,74.044,200 m clip
133484,SLB-158735,Anomastraea irregularis,2299966.4,2384692.6,1804941.427715463,AM,4463658.4,1813942.7356302412,AM,sm_perc_shallow,78.477,area_ratio_shallow,96.447,200 m clip
133485,SLB-93759,Astreopora randalli,8633536.5,7248541.6,5564703.6395756835,IUCN,16259617.6,5752652.349393684,AM,sm_perc_shallow,76.77,area_ratio_shallow,83.958,200 m clip
133488,SLB-62813,Pectinia africanus,952105.1,1141511.3,836742.7940206717,AM,2718347.2,848796.9304108245,AM,sm_perc_shallow,87.883,area_ratio_shallow,83.407,200 m clip
133489,URM-Cn-4892,Montipora delicatula,3337233.0,4852646.8,2780915.862596845,AM,7307221.3,2799328.4089412126,AM,sm_perc_shallow,83.33,area_ratio_shallow,68.771,200 m clip
133492,URM-Cn-6075,Porites rus,16337735.7,13700282.2,11984672.053635612,IUCN,25228946.7,12335338.543292642,AM,sm_perc_shallow,87.478,area_ratio_shallow,83.857,200 m clip
133493,SLB-62496,Platygyra ryukyuensis,6715320.1,11567898.4,5411871.019377959,AM,20936581.4,5604763.328775798,AM,sm_perc_shallow,80.59,area_ratio_shallow,58.051,200 m clip
133494,SLB-93535,Acropora papillare,3871367.4,6480350.8,3347123.101976281,AM,9098957.8,3362458.6413905267,AM,sm_perc_shallow,86.458,area_ratio_shallow,59.74,200 m clip
133495,SLB-117483,Galaxea horrescens,8470952.2,9436391.2,6876688.512917169,AM,17408641.8,7091203.966782364,AM,sm_perc_shallow,81.18,area_ratio_shallow,89.769,200 m clip
133497,SLB-62380,Caulastrea echinulata,8256264.9,7347447.7,5645427.900841489,IUCN,11673920.5,5772859.780430095,AM,sm_perc_shallow,76.835,area_ratio_shallow,88.992,200 m clip
133498,URM-Cn-5473,Turbinaria peltata,9603620.7,13854932.4,8250748.317950411,AM,24536072.1,8468030.32906376,AM,sm_perc_shallow,85.913,area_ratio_shallow,69.316,200 m clip
133500,URM-Cn-4771,Acropora kosurini,2645086.6,2442948.8,1193450.6163956814,IUCN,3651727.4,1199529.8214227837,AM,sm_perc_shallow,48.853,area_ratio_shallow,92.358,200 m clip
133502,URM-Cn-6142,Psammocora superficialis,14883064.8,15198410.3,11803828.11927713,AM,29050150.9,12076627.139004007,AM,sm_perc_shallow,79.31,area_ratio_shallow,97.925,200 m clip
133504,URM-Cn-6055,Porites furcata,2093122.7,2116473.7,1572664.6776498975,AM,3467651.3,1587321.5680125207,AM,sm_perc_shallow,75.135,area_ratio_shallow,98.897,200 m clip
133509,URM-Cn-5789,Podabacia motuporensis,4815578.7,9432568.5,4199716.971538684,AM,17382053.7,4367145.315590075,AM,sm_perc_shallow,87.211,area_ratio_shallow,51.053,200 m clip
133511,URM-Cn-5916,Oculina patagonica,1369547.6,1610130.2,1323482.345928832,AM,2503985.8,1340744.5841053706,AM,sm_perc_shallow,96.636,area_ratio_shallow,85.058,200 m clip
133513,URM-Cn-4712,Acropora anthocercis,11366419.6,11851458.6,8183871.686797034,AM,19926438.8,8370384.815089187,AM,sm_perc_shallow,72.0,area_ratio_shallow,95.907,200 m clip
133516,URM-Cn-5556,Favia truncatus,10441379.8,10696879.5,8063057.019623524,AM,17299186.8,8226427.96433407,AM,sm_perc_shallow,77.222,area_ratio_shallow,97.611,200 m clip
133521,URM-Cn-5006,Stephanocoenia intersepta,5557789.2,2129797.0,1841112.8110712452,IUCN,3527875.8,1867196.807872088,IUCN,sm_perc_shallow,86.445,area_ratio_shallow,38.321,200 m clip
133522,URM-Cn-4959,Helioseris cucullata,2339933.5,2110915.3,1645673.737844073,IUCN,3462092.9,1663068.29288805,AM,sm_perc_shallow,77.96,area_ratio_shallow,90.213,200 m clip
133525,URM-Cn-4920,Montipora monasteriata,14549078.2,14364926.3,12054124.409249943,IUCN,25564172.0,12315752.642222812,AM,sm_perc_shallow,83.914,area_ratio_shallow,98.734,200 m clip
133527,URM-Cn-5879,Mussismilia harttii,260656.0,534316.7,236640.98261091867,AM,688544.6,236640.98261091867,AM,sm_perc_shallow,90.787,area_ratio_shallow,48.783,200 m clip
133528,URM-Cn-5859,Blastomussa merleti,12635962.8,12368940.5,10078596.468618637,IUCN,19388122.0,10270590.705676455,AM,sm_perc_shallow,81.483,area_ratio_shallow,97.887,200 m clip
133530,SLB-117551,Stylophora subseriata,12578054.3,8687371.5,7192643.429195478,IUCN,16789909.1,7362399.240032858,AM,sm_perc_shallow,82.794,area_ratio_shallow,69.068,200 m clip
133532,URM-Cn-4851,Acropora verweyi,12636811.0,12298269.5,9927162.977577759,IUCN,22201465.0,10159540.039914109,AM,sm_perc_shallow,80.72,area_ratio_shallow,97.321,200 m clip
133534,URM-Cn-5986,Pocillopora zelli,2159967.3,1853894.0,1237650.7955588053,IUCN,5481286.9,1335674.1414144442,AM,sm_perc_shallow,66.76,area_ratio_shallow,85.83,200 m clip
133535,URM-Cn-4950,Agaricia agaricites,3665614.7,2646209.9,2102369.732893234,IUCN,4151615.3,2915161.909216678,AM,sm_perc_shallow,79.448,area_ratio_shallow,72.19,200 m clip
133538,SLB-62658,Herpolitha limax,6286432.4,14023555.6,5284225.593851695,AM,26502038.4,5512883.335648092,AM,sm_perc_shallow,84.058,area_ratio_shallow,44.828,200 m clip
133543,SLB-158796,Porites brighami,152986.0,166888.7,105338.95390168048,AM,587095.8,105338.95390168048,AM,sm_perc_shallow,68.855,area_ratio_shallow,91.67,200 m clip
133545,SLB-62704,Paraclavarina triangularis,5179362.3,6805879.6,3587189.3303565257,AM,13368834.3,3733587.4308174723,AM,sm_perc_shallow,69.259,area_ratio_shallow,76.101,200 m clip
133547,URM-Cn-4855,Acropora yongei,10790659.6,11231818.5,7833643.637802539,AM,19677208.6,8024082.652111641,AM,sm_perc_shallow,72.597,area_ratio_shallow,96.072,200 m clip
133548,URM-Cn-5007,Stylocoeniella armata,14020944.6,12505346.3,10281939.177742647,IUCN,22698673.7,10561485.44920451,AM,sm_perc_shallow,82.22,area_ratio_shallow,89.19,200 m clip
133551,URM-Cn-5865,Lobophyllia corymbosa,13052558.8,13887116.9,10613393.073491942,AM,25942969.7,10881074.48006463,AM,sm_perc_shallow,81.313,area_ratio_shallow,93.99,200 m clip
133556,URM-Cn-4935,Montipora spumosa,12713929.3,13492621.8,10088300.534776246,AM,25448232.8,10338127.588046534,AM,sm_perc_shallow,79.348,area_ratio_shallow,94.229,200 m clip
133557,SLB-158238,Acanthastrea brevis,9611389.3,7932334.2,5934302.044495838,IUCN,14313208.0,6070702.299319691,AM,sm_perc_shallow,74.812,area_ratio_shallow,82.531,200 m clip
133560,URM-Cn-5577,Goniastrea palauensis,11841030.0,12146464.2,9432519.688656142,AM,22371381.3,9641625.413176678,AM,sm_perc_shallow,79.66,area_ratio_shallow,97.485,200 m clip
133563,URM-Cn-4927,Montipora peltiformis,13404608.1,12298742.4,10384830.985441066,IUCN,21870535.7,10632750.457215762,AM,sm_perc_shallow,84.438,area_ratio_shallow,91.75,200 m clip
133564,URM-Cn-5863,Isophyllastrea rigida,1220564.9,1994186.6,1045038.1739642874,AM,3327084.3,1050868.1057368922,AM,sm_perc_shallow,85.619,area_ratio_shallow,61.206,200 m clip
133566,URM-Cn-5886,Scolymia australis,5910677.2,7041849.8,3339594.4694845574,AM,11288944.1,3445761.8209564886,AM,sm_perc_shallow,56.501,area_ratio_shallow,83.936,200 m clip
133569,URM-Cn-5538,Favia favus,15081507.3,15565802.2,13033326.105690002,AM,28461691.4,13336585.208906464,AM,sm_perc_shallow,86.419,area_ratio_shallow,96.889,200 m clip
133570,URM-Cn-6140,Psammocora profundacella,14380207.9,14797462.3,11588902.484463314,AM,27393335.2,11862615.619166723,AM,sm_perc_shallow,80.589,area_ratio_shallow,97.18,200 m clip
133571,URM-Cn-5609,Platygyra carnosus,3813101.5,6321045.7,2831178.4112619194,AM,10310004.5,2885603.019341575,AM,sm_perc_shallow,74.249,area_ratio_shallow,60.324,200 m clip
133574,SLB-158797,Porites pukoensis,5877327.5,17244.5,11486.769352591678,IUCN,28740.0,11486.769352591678,IUCN,sm_perc_shallow,66.611,area_ratio_shallow,0.293,200 m clip
133575,SLB-61985,Cladocora arbuscula,2675740.9,2261897.3,1859573.9001372077,IUCN,3596682.1,1882920.2322566963,AM,sm_perc_shallow,82.213,area_ratio_shallow,84.533,200 m clip
133581,URM-Cn-4985,Pavona diffluens,1321229.8,1619015.0,1219383.3200727093,AM,2630322.0,1228057.1266096542,AM,sm_perc_shallow,92.292,area_ratio_shallow,81.607,200 m clip
133582,SLB-62826,Oxypora crassispinosa,1891394.3,7487924.8,1709012.4323807317,AM,12551617.5,1751975.0005188435,AM,sm_perc_shallow,90.357,area_ratio_shallow,25.259,200 m clip
133584,SLB-158799,Porites divaricata,1666799.3,2012224.5,1152276.0071927216,AM,3306939.8,1158163.248111916,AM,sm_perc_shallow,69.131,area_ratio_shallow,82.834,200 m clip
133587,URM-Cn-5794,Sandalolitha dentata,5743950.1,9044038.0,4375572.705632819,AM,19021026.8,4570290.647795381,AM,sm_perc_shallow,76.177,area_ratio_shallow,63.511,200 m clip
