"","submitted_name","data_source_title","score","matched_name2","match"
"348","Acropora indonesia","NCBI",0.988,"Acropora indonesia",TRUE
"349","Acropora inermis","Union 4",0.988,"Acropora inermis",TRUE
"350","Acropora insignis","Union 4",0.988,"Acropora insignis",TRUE
"351","Acropora intermedia","NCBI",0.988,"Acropora intermedia",TRUE
"352","Acropora irregularis","Union 4",0.988,"Acropora irregularis",TRUE
"353","Acropora kimbeensis","NCBI",0.988,"Acropora kimbeensis",TRUE
"354","Acropora kirstyae","NCBI",0.988,"Acropora kirstyae",TRUE
"355","Acropora kosurini","Union 4",0.988,"Acropora kosurini",TRUE
"356","Acropora lamarcki","Union 4",0.988,"Acropora lamarcki",TRUE
"357","Acropora latistella","NCBI",0.988,"Acropora latistella",TRUE
"358","Acropora lianae","Union 4",0.988,"Acropora lianae",TRUE
"359","Acropora listeri","NCBI",0.988,"Acropora listeri",TRUE
"360","Acropora lokani","NCBI",0.988,"Acropora lokani",TRUE
"361","Acropora longicyathus","NCBI",0.988,"Acropora longicyathus",TRUE
"362","Acropora loripes","NCBI",0.988,"Acropora loripes",TRUE
"363","Acropora lovelli","Union 4",0.988,"Acropora lovelli",TRUE
"364","Acropora lutkeni","NCBI",0.988,"Acropora lutkeni",TRUE
"365","Acropora macrostoma","Union 4",0.988,"Acropora macrostoma",TRUE
"366","Acropora maryae","Union 4",0.988,"Acropora maryae",TRUE
"367","Acropora massawensis","Union 4",0.988,"Acropora massawensis",TRUE
"368","Acropora meridiana","Union 4",0.988,"Acropora meridiana",TRUE
"369","Acropora microclados","NCBI",0.988,"Acropora microclados",TRUE
"370","Acropora microphthalma","NCBI",0.988,"Acropora microphthalma",TRUE
"371","Acropora millepora","NCBI",0.988,"Acropora millepora",TRUE
"372","Acropora minuta","Union 4",0.988,"Acropora minuta",TRUE
"373","Acropora mirabilis","Union 4",0.988,"Acropora mirabilis",TRUE
"374","Acropora monticulosa","NCBI",0.988,"Acropora monticulosa",TRUE
"375","Acropora multiacuta","NCBI",0.988,"Acropora multiacuta",TRUE
"376","Acropora muricata","NCBI",0.988,"Acropora muricata",TRUE
"377","Acropora nana","NCBI",0.988,"Acropora nana",TRUE
"378","Acropora nasuta","NCBI",0.988,"Acropora nasuta",TRUE
"379","Acropora natalensis","Union 4",0.988,"Acropora natalensis",TRUE
"380","Acropora nobilis","NCBI",0.988,"Acropora nobilis",TRUE
"381","Acropora ocellata","Union 4",0.988,"Acropora ocellata",TRUE
"382","Acropora orbicularis","Union 4",0.988,"Acropora orbicularis",TRUE
"383","Acropora pagoensis","EOL",0.988,"Acropora pagoensis",TRUE
"384","Acropora palmata","NCBI",0.988,"Acropora palmata",TRUE
"385","Acropora palmerae","NCBI",0.988,"Acropora palmerae",TRUE
"386","Acropora paniculata","Union 4",0.988,"Acropora paniculata",TRUE
"387","Acropora papillare","NCBI",0.988,"Acropora papillare",TRUE
"388","Acropora parahemprichii","Union 4",0.988,"Acropora parahemprichii",TRUE
"389","Acropora parapharaonis","Union 4",0.988,"Acropora parapharaonis",TRUE
"390","Acropora parilis","Union 4",0.988,"Acropora parilis",TRUE
"391","Acropora pectinatus","Union 4",0.988,"Acropora pectinatus",TRUE
"392","Acropora pharaonis","Union 4",0.988,"Acropora pharaonis",TRUE
"393","Acropora pichoni","NCBI",0.988,"Acropora pichoni",TRUE
"394","Acropora pinguis","Union 4",0.988,"Acropora pinguis",TRUE
"395","Acropora plana","Union 4",0.988,"Acropora plana",TRUE
"396","Acropora plantaginea","Union 4",0.988,"Acropora plantaginea",TRUE
"397","Acropora plumosa","Union 4",0.988,"Acropora plumosa",TRUE
"398","Acropora polystoma","NCBI",0.988,"Acropora polystoma",TRUE
"399","Acropora prolifera","NCBI",0.988,"Acropora prolifera",TRUE
"400","Acropora prostrata","Union 4",0.988,"Acropora prostrata",TRUE
"401","Acropora proximalis","Union 4",0.988,"Acropora proximalis",TRUE
"402","Acropora pruinosa","NCBI",0.988,"Acropora pruinosa",TRUE
"403","Acropora pulchra","NCBI",0.988,"Acropora pulchra",TRUE
"404","Acropora rambleri","Union 4",0.988,"Acropora rambleri",TRUE
"405","Acropora retusa","NCBI",0.988,"Acropora retusa",TRUE
"406","Acropora robusta","NCBI",0.988,"Acropora robusta",TRUE
"407","Acropora rongelapensis","NCBI",0.988,"Acropora rongelapensis",TRUE
"408","Acropora rosaria","Union 4",0.988,"Acropora rosaria",TRUE
"409","Acropora roseni","Union 4",0.988,"Acropora roseni",TRUE
"410","Acropora rudis","Union 4",0.988,"Acropora rudis",TRUE
"411","Acropora russelli","Union 4",0.988,"Acropora russelli",TRUE
"412","Acropora samoensis","NCBI",0.988,"Acropora samoensis",TRUE
"413","Acropora sarmentosa","NCBI",0.988,"Acropora sarmentosa",TRUE
"414","Acropora scherzeriana","Union 4",0.988,"Acropora scherzeriana",TRUE
"415","Acropora secale","NCBI",0.988,"Acropora secale",TRUE
"416","Acropora sekiseiensis","Union 4",0.988,"Acropora sekiseiensis",TRUE
"417","Acropora selago","NCBI",0.988,"Acropora selago",TRUE
"418","Acropora seriata","Union 4",0.988,"Acropora seriata",TRUE
"419","Acropora simplex","Union 4",0.988,"Acropora simplex",TRUE
"420","Acropora solitaryensis","NCBI",0.988,"Acropora solitaryensis",TRUE
"421","Acropora spathulata","NCBI",0.988,"Acropora spathulata",TRUE
"422","Acropora speciosa","NCBI",0.988,"Acropora speciosa",TRUE
"423","Acropora spicifera","NCBI",0.988,"Acropora spicifera",TRUE
"424","Acropora squarrosa","Union 4",0.988,"Acropora squarrosa",TRUE
"425","Acropora stoddarti","Union 4",0.988,"Acropora stoddarti",TRUE
"426","Acropora striata","Union 4",0.988,"Acropora striata",TRUE
"427","Acropora subglabra","NCBI",0.988,"Acropora subglabra",TRUE
"428","Acropora subulata","Union 4",0.988,"Acropora subulata",TRUE
"429","Acropora suharsonoi","Union 4",0.988,"Acropora suharsonoi",TRUE
"430","Acropora tanegashimensis","Union 4",0.988,"Acropora tanegashimensis",TRUE
"431","Acropora tenella","NCBI",0.988,"Acropora tenella",TRUE
"432","Acropora tenuis","NCBI",0.988,"Acropora tenuis",TRUE
"433","Acropora teres","Union 4",0.988,"Acropora teres",TRUE
"434","Acropora tizardi","Union 4",0.988,"Acropora tizardi",TRUE
"435","Acropora torihalimeda","Union 4",0.988,"Acropora torihalimeda",TRUE
"436","Acropora torresiana","Union 4",0.988,"Acropora torresiana",TRUE
"437","Acropora tortuosa","NCBI",0.988,"Acropora tortuosa",TRUE
"438","Acropora tumida","Union 4",0.988,"Acropora tumida",TRUE
"439","Acropora turaki","Union 4",0.988,"Acropora turaki",TRUE
"440","Acropora tutuilensis","Union 4",0.988,"Acropora tutuilensis",TRUE
"441","Acropora valenciennesi","Union 4",0.988,"Acropora valenciennesi",TRUE
"442","Acropora valida","NCBI",0.988,"Acropora valida",TRUE
"443","Acropora variabilis","Union 4",0.988,"Acropora variabilis",TRUE
"444","Acropora variolosa","Union 4",0.988,"Acropora variolosa",TRUE
"445","Acropora vaughani","NCBI",0.988,"Acropora vaughani",TRUE
"446","Acropora vermiculata","Union 4",0.988,"Acropora vermiculata",TRUE
"447","Acropora verweyi","NCBI",0.988,"Acropora verweyi",TRUE
"448","Acropora walindii","NCBI",0.988,"Acropora walindii",TRUE
"449","Acropora wallaceae","Union 4",0.988,"Acropora wallaceae",TRUE
"450","Acropora willisae","Union 4",0.988,"Acropora willisae",TRUE
"451","Acropora yongei","NCBI",0.988,"Acropora yongei",TRUE
"452","Acrosterigma magnum","Catalogue of Life",0.988,"Acrosterigma magnum",TRUE
"453","Acrosterigma transcendens","EOL",0.988,"Acrosterigma transcendens",TRUE
"454","Acrosterigma unicolor","Index to Organism Names",0.988,"Acrosterigma unicolor",TRUE
"455","Acrostichum aureum","NCBI",0.988,"Acrostichum aureum",TRUE
"456","Acrostichum danaeifolium","NCBI",0.988,"Acrostichum danaeifolium",TRUE
"457","Acrostichum speciosum","NCBI",0.988,"Acrostichum speciosum",TRUE
"458","Acryptolaria conferta","NCBI",0.988,"Acryptolaria conferta",TRUE
"459","Actaea polyacantha","NCBI",0.988,"Actaea polyacantha",TRUE
"460","Actaeodes consobrinus","EOL",0.988,"Actaeodes consobrinus",TRUE
"461","Actaeodes hirsutissimus","NCBI",0.988,"Actaeodes hirsutissimus",TRUE
"462","Actaeodes tomentosus","NCBI",0.988,"Actaeodes tomentosus",TRUE
"463","Actaeomorpha erosa","EOL",0.988,"Actaeomorpha erosa",TRUE
"464","Acteocina atrata","EOL",0.988,"Acteocina atrata",TRUE
"465","Acteocina bidentata","EOL",0.988,"Acteocina bidentata",TRUE
"466","Acteocina bullata","EOL",0.988,"Acteocina bullata",TRUE
"467","Acteocina candei","EOL",0.988,"Acteocina candei",TRUE
"468","Acteocina cerealis","EOL",0.988,"Acteocina cerealis",TRUE
"469","Acteocina culcitella","EOL",0.988,"Acteocina culcitella",TRUE
"470","Acteocina inconspicua","EOL",0.988,"Acteocina inconspicua",TRUE
"471","Acteocina lepta","NCBI",0.988,"Acteocina lepta",TRUE
"472","Acteon candens","EOL",0.988,"Acteon candens",TRUE
"473","Acteon delicatus","EOL",0.988,"Acteon delicatus",TRUE
"474","Acteon incisus","EOL",0.988,"Acteon incisus",TRUE
"475","Acteon melampoides","EOL",0.988,"Acteon melampoides",TRUE
"476","Acteon perforatus","EOL",0.988,"Acteon perforatus",TRUE
"477","Actinauge richardi","NCBI",0.988,"Actinauge richardi",TRUE
"478","Actinia cari","EOL",0.988,"Actinia cari",TRUE
"479","Actinia equina","NCBI",0.988,"Actinia equina",TRUE
"480","Actinodendron alcyonoideum","EOL",0.988,"Actinodendron alcyonoideum",TRUE
"481","Actinodendron arboreum","EOL",0.988,"Actinodendron arboreum",TRUE
"482","Actinopyga agassizi","NCBI",0.988,"Actinopyga agassizi",TRUE
"483","Actinopyga albonigra","EOL",0.988,"Actinopyga albonigra",TRUE
"484","Actinopyga bacilla","uBio NameBank",0.988,"Actinopyga bacilla",TRUE
"485","Actinopyga bannwarthi","Index to Organism Names",0.988,"Actinopyga bannwarthi",TRUE
"486","Actinopyga caerulea","NCBI",0.988,"Actinopyga caerulea",TRUE
"487","Actinopyga capillata","Catalogue of Life",0.988,"Actinopyga capillata",TRUE
"488","Actinopyga crassa","NCBI",0.988,"Actinopyga crassa",TRUE
"489","Actinopyga echinites","ITIS",0.988,"Actinopyga echinites",TRUE
"490","Actinopyga flammea","EOL",0.988,"Actinopyga flammea",TRUE
"491","Actinopyga fusca","uBio NameBank",0.988,"Actinopyga fusca",TRUE
"492","Actinopyga lecanora","NCBI",0.988,"Actinopyga lecanora",TRUE
"493","Actinopyga mauritiana","NCBI",0.988,"Actinopyga mauritiana",TRUE
"494","Actinopyga miliaris","NCBI",0.988,"Actinopyga miliaris",TRUE
"495","Actinopyga obesa","NCBI",0.988,"Actinopyga obesa",TRUE
"496","Actinopyga palauensis","NCBI",0.988,"Actinopyga palauensis",TRUE
"497","Actinopyga serratidens","Index to Organism Names",0.988,"Actinopyga serratidens",TRUE
"498","Actinopyga spinea","NCBI",0.988,"Actinopyga spinea",TRUE
"499","Actinopyga varians","EOL",0.988,"Actinopyga varians",TRUE
"500","Actinothoe sphyrodeta","NCBI",0.988,"Actinothoe sphyrodeta",TRUE
"501","Actumnus obesus","Index to Organism Names",0.988,"Actumnus obesus",TRUE
"502","Actumnus setifer","EOL",0.988,"Actumnus setifer",TRUE
"503","Aculeola nigra","NCBI",0.988,"Aculeola nigra",TRUE
"504","Acuminodeutopus naglei","Catalogue of Life",0.988,"Acuminodeutopus naglei",TRUE
"505","Acutiserolis cidaris","EOL",0.988,"Acutiserolis cidaris",TRUE
"506","Acyrtus rubiginosus","NCBI",0.988,"Acyrtus rubiginosus",TRUE
"507","Adacnarca nitens","NCBI",0.988,"Adacnarca nitens",TRUE
"508","Adagnesia antarctica","EOL",0.988,"Adagnesia antarctica",TRUE
"509","Adagnesia charcoti","EOL",0.988,"Adagnesia charcoti",TRUE
"510","Adagnesia henriquei","EOL",0.988,"Adagnesia henriquei",TRUE
"511","Adagnesia rimosa","EOL",0.988,"Adagnesia rimosa",TRUE
"512","Adagnesia weddelli","uBio NameBank",0.988,"Adagnesia weddelli",TRUE
"513","Adalaria proxima","EOL",0.988,"Adalaria proxima",TRUE
"514","Adamnestia arachis","EOL",0.988,"Adamnestia arachis",TRUE
"515","Adamsia palliata","Catalogue of Life",0.988,"Adamsia palliata",TRUE
"516","Adamussium colbecki","NCBI",0.988,"Adamussium colbecki",TRUE
"517","Adelieledone polymorpha","NCBI",0.988,"Adelieledone polymorpha",TRUE
"518","Adeliella laticornis","EOL",0.988,"Adeliella laticornis",TRUE
"519","Adelogorgia phyllosclera","NCBI",0.988,"Adelogorgia phyllosclera",TRUE
"520","Adelomelon ancilla","Freebase",0.988,"Adelomelon ancilla",TRUE
"521","Adelomelon riosi","NCBI",0.988,"Adelomelon riosi",TRUE
"522","Adelosebastes latens","NCBI",0.988,"Adelosebastes latens",TRUE
"523","Adelotremus leptus","Catalogue of Life",0.988,"Adelotremus leptus",TRUE
"524","Adenocystis utricularis","NCBI",0.988,"Adenocystis utricularis",TRUE
"525","Admete magellanica","Freebase",0.988,"Admete magellanica",TRUE
"526","Admete viridula","NCBI",0.988,"Admete viridula",TRUE
"527","Adrana scaphoides","NCBI",0.988,"Adrana scaphoides",TRUE
"528","Adula californiensis","EOL",0.988,"Adula californiensis",TRUE
"529","Adventor elongatus","EOL",0.988,"Adventor elongatus",TRUE
"530","Aega alazon","uBio NameBank",0.988,"Aega alazon",TRUE
"531","Aega antarctica","NCBI",0.988,"Aega antarctica",TRUE
"532","Aega antillensis","EOL",0.988,"Aega antillensis",TRUE
"533","Aega birubi","uBio NameBank",0.988,"Aega birubi",TRUE
"534","Aega deshaysiana","EOL",0.988,"Aega deshaysiana",TRUE
"535","Aegaeon lacazei","NCBI",0.988,"Aegaeon lacazei",TRUE
"536","Aegaeon rathbuni","EOL",0.988,"Aegaeon rathbuni",TRUE
"537","Aega excisa","EOL",0.988,"Aega excisa",TRUE
"538","Aega falklandica","EOL",0.988,"Aega falklandica",TRUE
"539","Aega glacialis","EOL",0.988,"Aega glacialis",TRUE
"540","Aega magnifica","EOL",0.988,"Aega magnifica",TRUE
"541","Aega semicarinata","EOL",0.988,"Aega semicarinata",TRUE
"542","Aega trulla","uBio NameBank",0.988,"Aega trulla",TRUE
"543","Aega umpara","uBio NameBank",0.988,"Aega umpara",TRUE
"544","Aegialitis annulata","NCBI",0.988,"Aegialitis annulata",TRUE
"545","Aegialitis rotundifolia","CU*STAR",0.988,"Aegialitis rotundifolia",TRUE
"546","Aegiceras corniculatum","NCBI",0.988,"Aegiceras corniculatum",TRUE
"547","Aegiceras floridum","NCBI",0.988,"Aegiceras floridum",TRUE
"548","Aegina citrea","NCBI",0.988,"Aegina citrea",TRUE
"549","Aeginella spinosa","EOL",0.988,"Aeginella spinosa",TRUE
"550","Aeginina longicornis","NCBI",0.988,"Aeginina longicornis",TRUE
"551","Aeginoides gaussi","EOL",0.988,"Aeginoides gaussi",TRUE
"552","Aegires exeches","uBio NameBank",0.988,"Aegires exeches",TRUE
"553","Aegires ortizi","Index to Organism Names",0.988,"Aegires ortizi",TRUE
"554","Aegisthus mucronatus","EOL",0.988,"Aegisthus mucronatus",TRUE
"555","Aeolidia papillosa","NCBI",0.988,"Aeolidia papillosa",TRUE
"556","Aeoliscus punctulatus","NCBI",0.988,"Aeoliscus punctulatus",TRUE
"557","Aeoliscus strigatus","NCBI",0.988,"Aeoliscus strigatus",TRUE
"558","Aequipecten glyptus","NCBI",0.988,"Aequipecten glyptus",TRUE
"559","Aequipecten opercularis","NCBI",0.988,"Aequipecten opercularis",TRUE
"560","Aequorea aequorea","NCBI",0.988,"Aequorea aequorea",TRUE
"561","Aeropsis fulva","EOL",0.988,"Aeropsis fulva",TRUE
"562","Aesopia cornuta","NCBI",0.988,"Aesopia cornuta",TRUE
"563","Aesopus stearnsii","Freebase",0.988,"Aesopus stearnsii",TRUE
"564","Aetapcus maculatus","NCBI",0.988,"Aetapcus maculatus",TRUE
"565","Aetea anguina","NCBI",0.988,"Aetea anguina",TRUE
"566","Aetea ligulata","EOL",0.988,"Aetea ligulata",TRUE
"567","Aetea sica","ITIS",0.988,"Aetea sica",TRUE
"568","Aetea truncata","ITIS",0.988,"Aetea truncata",TRUE
"569","Aethaloperca rogaa","Wikispecies",0.988,"Aethaloperca rogaa",TRUE
"570","Aethia pygmaea","NCBI",0.988,"Aethia pygmaea",TRUE
"571","Aethotaxis mitopteryx mitopteryx","uBio NameBank",0.999,"Aethotaxis mitopteryx mitopteryx",TRUE
"572","Aethra edentata","EOL",0.988,"Aethra edentata",TRUE
"573","Aethra scruposa","NCBI",0.988,"Aethra scruposa",TRUE
"574","Aetobatus flagellum","NCBI",0.988,"Aetobatus flagellum",TRUE
"575","Aetobatus narinari","NCBI",0.988,"Aetobatus narinari",TRUE
"576","Aetobatus ocellatus","NCBI",0.988,"Aetobatus ocellatus",TRUE
"577","Aetomylaeus maculatus","NCBI",0.988,"Aetomylaeus maculatus",TRUE
"578","Aetomylaeus milvus","NCBI",0.988,"Aetomylaeus milvus",TRUE
"579","Aetomylaeus nichofii","NCBI",0.988,"Aetomylaeus nichofii",TRUE
"580","Aetomylaeus vespertilio","NCBI",0.988,"Aetomylaeus vespertilio",TRUE
"581","Affinetrina planciana","uBio NameBank",0.988,"Affinetrina planciana",TRUE
"582","Aforia goniodes","Freebase",0.988,"Aforia goniodes",TRUE
"583","Aforia multispiralis","Freebase",0.988,"Aforia multispiralis",TRUE
"584","Afrocardium richardi","EOL",0.988,"Afrocardium richardi",TRUE
"585","Agalma elegans","NCBI",0.988,"Agalma elegans",TRUE
"586","Agalma okeni","NCBI",0.988,"Agalma okeni",TRUE
"587","Agaricia agaricites","NCBI",0.988,"Agaricia agaricites",TRUE
"588","Agaricia fragilis","NCBI",0.988,"Agaricia fragilis",TRUE
"589","Agaricia grahamae","NCBI",0.988,"Agaricia grahamae",TRUE
"590","Agaricia humilis","NCBI",0.988,"Agaricia humilis",TRUE
"591","Agaricia lamarcki","NCBI",0.988,"Agaricia lamarcki",TRUE
"592","Agaricia tenuifolia","NCBI",0.988,"Agaricia tenuifolia",TRUE
"593","Agaricia undata","NCBI",0.988,"Agaricia undata",TRUE
"594","Agaronia hilli","Freebase",0.988,"Agaronia hilli",TRUE
"595","Agassizia excentrica","ITIS",0.988,"Agassizia excentrica",TRUE
"596","Agassizia scrobiculata","NCBI",0.988,"Agassizia scrobiculata",TRUE
"597","Agathotanais ingolfi","NCBI",0.988,"Agathotanais ingolfi",TRUE
"598","Agathotoma candidissima","Freebase",0.988,"Agathotoma candidissima",TRUE
"599","Agatrix agassizii","Freebase",0.988,"Agatrix agassizii",TRUE
"600","Agelas clathrodes","NCBI",0.988,"Agelas clathrodes",TRUE
"601","Agladrillia fuegiensis","Freebase",0.988,"Agladrillia fuegiensis",TRUE
"602","Aglaia cucullata","NCBI",0.988,"Aglaia cucullata",TRUE
"603","Aglaophamus elamellatus","EOL",0.988,"Aglaophamus elamellatus",TRUE
"604","Aglaophamus macroura","EOL",0.988,"Aglaophamus macroura",TRUE
"605","Aglaophamus malmgreni","ITIS",0.988,"Aglaophamus malmgreni",TRUE
"606","Aglaophamus ornatus","EOL",0.988,"Aglaophamus ornatus",TRUE
"607","Aglaophenia latecarinata","NCBI",0.988,"Aglaophenia latecarinata",TRUE
"608","Aglaophenia lophocarpa","NCBI",0.988,"Aglaophenia lophocarpa",TRUE
"609","Aglaophenia struthionides","EOL",0.988,"Aglaophenia struthionides",TRUE
"610","Aglaura hemistoma","NCBI",0.988,"Aglaura hemistoma",TRUE
"611","Aglauropsis aeora","NCBI",0.988,"Aglauropsis aeora",TRUE
"612","Agnesiopsis translucida","EOL",0.988,"Agnesiopsis translucida",TRUE
"613","Agnezia abyssa","uBio NameBank",0.988,"Agnezia abyssa",TRUE
"614","Agnezia arnaudi","uBio NameBank",0.988,"Agnezia arnaudi",TRUE
"615","Agnezia biscoei","EOL",0.988,"Agnezia biscoei",TRUE
"616","Agnezia glaciata","EOL",0.988,"Agnezia glaciata",TRUE
"617","Agnezia tenue","EOL",0.988,"Agnezia tenue",TRUE
"618","Agonomalus mozinoi","EOL",0.988,"Agonomalus mozinoi",TRUE
"619","Agononida aequabilis","EOL",0.988,"Agononida aequabilis",TRUE
"620","Agononida analoga","EOL",0.988,"Agononida analoga",TRUE
"621","Agononida eminens","EOL",0.988,"Agononida eminens",TRUE
"622","Agononida fortiantennata","EOL",0.988,"Agononida fortiantennata",TRUE
"623","Agononida incerta","NCBI",0.988,"Agononida incerta",TRUE
"624","Agononida longispinata","EOL",0.988,"Agononida longispinata",TRUE
"625","Agononida marini","NCBI",0.988,"Agononida marini",TRUE
"626","Agononida nielbrucei","Interim Register of Marine and Nonmarine Genera",0.988,"Agononida nielbrucei",TRUE
"627","Agononida normani","EOL",0.988,"Agononida normani",TRUE
"628","Agononida pilosimanus","NCBI",0.988,"Agononida pilosimanus",TRUE
"629","Agononida procera","NCBI",0.988,"Agononida procera",TRUE
"630","Agononida soelae","EOL",0.988,"Agononida soelae",TRUE
"631","Agononida squamosa","EOL",0.988,"Agononida squamosa",TRUE
"632","Agononida variabilis","EOL",0.988,"Agononida variabilis",TRUE
"633","Agonopsis chiloensis","NCBI",0.988,"Agonopsis chiloensis",TRUE
"634","Agonopsis sterletus","NCBI",0.988,"Agonopsis sterletus",TRUE
"635","Agonopsis vulsa","NCBI",0.988,"Agonopsis vulsa",TRUE
"636","Agonostomus monticola","NCBI",0.988,"Agonostomus monticola",TRUE
"637","Agonus cataphractus","NCBI",0.988,"Agonus cataphractus",TRUE
"638","Agrostichthys parkeri","EOL",0.988,"Agrostichthys parkeri",TRUE
"639","Ahlia egmontis","NCBI",0.988,"Ahlia egmontis",TRUE
"640","Ahliesaurus berryi","NCBI",0.988,"Ahliesaurus berryi",TRUE
"641","Aidablennius sphynx","NCBI",0.988,"Aidablennius sphynx",TRUE
"642","Aidanosagitta johorensis","CU*STAR",0.988,"Aidanosagitta johorensis",TRUE
"643","Aidanosagitta neglecta","NCBI",0.988,"Aidanosagitta neglecta",TRUE
"644","Aidanosagitta oceania","EOL",0.988,"Aidanosagitta oceania",TRUE
"645","Aidanosagitta regularis","NCBI",0.988,"Aidanosagitta regularis",TRUE
"646","Aioliops tetrophthalmus","EOL",0.988,"Aioliops tetrophthalmus",TRUE
"647","Aiolochroia crassa","ITIS",0.988,"Aiolochroia crassa",TRUE
"648","Aiptasia mutabilis","NCBI",0.988,"Aiptasia mutabilis",TRUE
"649","Aipysurus apraefrontalis","NCBI",0.988,"Aipysurus apraefrontalis",TRUE
