loiczid,n_spp
57695,2
57696,2
57697,2
57698,2
57699,1
57700,1
57701,1
57702,1
57703,1
57705,1
57706,1
57707,1
57708,1
57710,1
57711,1
57712,1
57713,1
57714,1
58241,1
58242,1
58245,1
58249,1
58253,1
58254,1
58255,1
58256,1
58257,1
58258,1
58259,1
58260,2
58261,2
58262,2
58263,2
58264,2
58265,3
58266,2
58267,2
58268,2
58269,8
58270,5
58271,5
58272,3
58273,5
58274,5
58275,2
58276,2
58277,2
58282,2
58283,1
58285,1
58294,2
58295,2
58296,2
58297,2
58298,2
58300,2
58301,2
58302,2
58303,2
58304,2
58305,2
58306,2
58307,2
58308,2
58309,2
58310,2
58311,2
58312,2
58313,2
58314,2
58315,2
58316,2
58317,2
58318,2
58319,2
58320,2
58321,2
58322,2
58323,2
58324,2
58325,2
58326,2
58327,2
58328,2
58329,1
58330,2
58350,1
58351,1
58352,1
58353,1
58354,1
58355,1
58356,1
58357,1
58358,1
58359,1
58360,1
58361,1
58362,1
58363,1
58364,1
58365,1
58366,1
58367,1
58368,1
58369,1
58370,1
58371,1
58372,1
58373,1
58374,1
58375,1
58376,1
58377,1
58378,2
58379,1
58380,1
58381,1
58382,1
58383,1
58384,1
58385,1
58386,1
58387,1
58388,1
58389,1
58390,1
58391,1
58392,1
58393,1
58394,1
58395,2
58396,2
58397,1
58398,1
58399,2
58400,1
58401,2
58402,2
58403,2
58404,1
58405,1
58406,2
58407,2
58408,2
58409,2
58410,2
58411,2
58412,2
58413,2
58414,2
58415,2
58416,2
58417,2
58418,2
58419,2
58420,2
58421,1
58422,1
58423,1
58424,1
58425,1
58426,1
58427,2
58428,1
58429,1
58430,1
58431,1
58432,1
58433,1
58435,1
58961,1
58962,1
58963,1
58964,1
58965,1
58966,1
58967,1
58968,1
58969,1
58970,1
58973,1
58974,1
58975,1
58976,1
58977,1
58978,1
58979,2
58980,2
58981,2
58982,2
58983,2
58984,1
58985,2
58986,2
58987,5
58988,6
58989,4
58990,3
58991,2
58992,5
58993,5
58994,2
58995,2
59016,2
59017,2
59018,2
59019,2
59020,2
59022,2
59023,2
59024,2
59025,2
59026,2
59027,2
59028,2
59029,2
59030,2
59031,2
59032,2
59033,2
59034,2
59035,2
59036,2
59037,2
59038,2
59039,2
59040,2
59041,2
59042,1
59044,2
59045,2
59046,2
59047,2
59064,1
59070,1
59071,1
59072,1
59073,1
59074,1
59075,1
59076,1
59077,1
59078,1
59079,1
59080,1
59081,1
59082,1
59083,1
59084,2
59085,1
59086,1
59087,1
59088,1
59089,1
59090,1
59091,1
59092,1
59093,1
59094,1
59095,1
59096,1
59097,1
59098,1
59099,1
59100,1
59101,1
59102,1
59103,1
59104,1
59105,1
59106,1
59107,1
59108,1
59109,1
59110,1
59111,1
59112,1
59113,1
59114,1
59115,2
59116,2
59117,1
59118,1
59119,1
59120,1
59121,1
59122,2
59123,2
59124,1
59125,1
59126,1
59127,1
59128,2
59129,2
59130,2
59131,2
59132,2
59133,2
59134,2
59135,2
59136,2
59137,2
59138,2
59139,2
59140,1
59141,1
59142,1
59143,1
59144,1
59145,1
59146,1
59147,1
59149,1
59150,1
59151,1
59152,1
59153,1
59154,1
59155,1
59156,1
59681,3
59682,1
59684,3
59685,2
59686,1
59687,1
59689,1
59690,1
59692,1
59693,1
59694,1
59695,1
59696,1
59697,1
59698,1
59699,1
59700,1
59701,1
59702,1
59703,1
59704,1
59705,2
59706,2
59707,5
59708,8
59709,5
59710,3
59711,5
59712,4
59713,2
59714,2
59735,2
59736,2
59737,2
59738,2
59739,2
59740,2
59742,2
59743,2
59744,2
59745,2
59746,2
59747,2
59748,2
59749,2
59750,1
59751,2
59752,2
59754,1
59755,1
59756,1
59757,2
59758,1
59759,2
59760,1
59762,1
59764,1
59765,1
59767,2
59768,1
59785,1
59788,1
59789,1
59790,1
59792,1
59793,1
59794,1
59795,1
59796,1
59797,1
59798,1
59799,1
59800,1
59801,1
59802,1
59803,1
59804,2
59805,2
59806,1
59807,1
59808,1
59809,1
59810,1
59811,1
59812,1
59813,1
59814,1
59815,1
59816,1
59817,1
59818,1
59819,1
59820,1
59821,1
59822,1
59823,1
59824,1
59825,1
59826,1
59827,1
59828,1
59829,1
59830,1
59831,1
59832,1
59833,1
59834,1
59835,1
59836,1
59837,1
59838,1
59839,1
59840,1
59841,1
59842,2
59843,2
59844,1
59845,1
59846,1
59847,1
59848,2
59849,2
59850,2
59851,2
59852,2
59853,2
59854,2
59855,2
59856,2
59857,2
59858,2
59859,1
59860,1
59861,1
59862,1
59863,1
59864,1
59865,1
59866,1
59867,1
59868,1
59869,1
59871,1
59872,1
59873,1
59874,1
59875,2
59876,1
60400,4
60401,5
60405,3
60406,1
60412,1
60413,1
60414,1
60415,1
60416,1
60417,1
60418,1
60419,1
60420,1
60421,1
60422,1
60423,1
60424,2
60425,2
60426,2
60427,8
60428,5
60429,5
60430,2
60431,5
60432,2
60437,2
60456,2
60457,2
60458,2
60459,2
60460,2
60462,2
60463,2
60464,2
60465,2
60466,2
60467,2
60468,2
60469,2
60470,2
60471,2
60472,1
60474,1
60475,2
60479,1
60480,2
60505,1
60506,1
60510,1
60511,1
60513,1
60514,1
60515,1
60517,1
60518,1
60519,1
60520,1
60521,1
60522,1
60523,1
60524,1
60525,1
60526,1
60527,1
60528,1
60530,1
60533,1
60534,1
60536,1
60537,1
60538,2
60539,1
60540,1
60541,1
60542,1
60543,1
60544,1
60545,1
60546,1
60547,1
60548,1
60549,1
60550,1
60551,1
60552,1
60553,1
60554,2
60555,1
60556,1
60557,1
60558,1
60559,1
60560,1
60561,1
60562,1
60563,1
60564,1
60565,1
60566,1
60567,1
60568,1
60569,2
60570,2
60571,2
60572,2
60573,2
60574,2
60575,2
60576,2
60577,2
60578,2
60579,1
60580,2
60581,1
60582,1
60583,1
60584,1
60585,1
60586,1
60587,1
60588,1
60589,2
60590,1
60591,1
60592,1
60594,1
60595,2
60596,1
61119,3
61120,3
61121,2
61122,2
61123,2
61124,1
61125,3
61126,1
61131,1
61132,1
61133,1
61134,1
61135,1
61136,1
61137,1
61138,1
61139,1
61140,1
61141,1
61142,2
61143,2
61144,2
61145,2
61146,8
61147,8
61148,2
61149,5
61150,5
61151,2
61153,1
61154,2
61155,2
61156,2
61157,2
61178,2
61179,2
61180,2
61185,1
61188,2
61189,3
61190,2
61191,3
61192,2
61199,1
61201,2
61220,1
61221,1
61230,1
61231,1
61232,1
61233,1
61234,1
61236,1
61237,1
61238,1
61239,1
61240,1
61242,1
61243,1
61244,1
61245,1
61246,1
61247,1
61248,1
61249,1
61255,1
61256,1
61257,1
61258,1
61259,1
61260,1
61261,1
61262,1
61263,1
61264,1
61265,1
61266,1
61267,1
61268,1
61269,1
61270,1
61271,1
61272,1
61273,1
61274,1
61275,1
61276,1
61277,1
61278,1
61279,1
61280,1
61281,1
61282,1
61283,1
61284,1
61285,1
61286,1
61287,1
61288,1
61289,2
61290,2
61291,2
61292,1
61293,2
61294,2
61295,2
61296,2
61297,2
61298,2
61299,2
61300,1
61301,1
61302,1
61303,1
61304,1
61305,1
61306,1
61307,1
61308,1
61309,1
61310,1
61311,2
61312,1
61314,2
61315,2
61316,1
61838,5
61839,5
61840,2
61841,2
61842,2
61843,2
61844,2
61845,3
61846,1
61847,1
61849,1
61850,1
61851,1
61852,1
61853,1
61854,1
61855,1
61856,1
61857,1
61858,1
61859,1
61860,1
61861,1
61862,2
61863,2
61864,4
61865,6
61866,8
61867,2
61868,2
61869,3
61870,2
61871,2
61872,2
61873,2
61874,2
61875,2
61876,1
61877,2
61881,2
61882,2
61898,2
61899,2
61900,2
61901,2
61908,2
61909,2
61920,2
61924,1
61930,2
61936,1
61941,1
61951,1
61952,1
61953,1
61954,1
61955,1
61956,1
61957,1
61958,1
61959,1
61960,1
61961,1
61962,1
61963,1
61964,1
61965,1
61968,1
61976,1
61977,1
61978,1
61979,1
61980,1
61983,1
61984,1
61985,1
61986,1
61987,1
61988,1
61989,1
61990,1
61991,1
61992,1
61993,1
61994,1
61995,1
61996,1
61997,1
61998,1
61999,1
62000,1
62001,1
62002,1
62003,1
62004,1
62005,1
62006,1
62007,1
62008,1
62009,1
62010,2
62011,2
62012,2
62013,1
62014,2
62015,2
62016,2
62017,2
62018,2
62019,3
62020,1
62021,1
62022,1
62023,1
62024,1
62025,1
62026,1
62027,1
62028,1
62029,1
62030,1
62031,1
62032,1
62033,1
62557,6
62558,4
62559,2
62560,2
62561,2
62562,2
62563,2
62564,5
62565,3
62566,1
62567,1
62568,1
62569,1
62570,1
62571,1
62572,1
62573,1
62574,1
62575,1
62576,1
62577,1
62578,1
62579,1
62580,1
62581,1
62582,7
62583,4
62584,8
62585,7
62586,3
62587,2
62588,2
62589,2
62592,2
62593,2
62594,2
62595,2
62596,2
62597,1
62598,2
62599,2
62619,3
62620,3
62656,1
62659,1
62673,1
62675,1
62676,1
62677,1
62678,2
62679,1
62680,1
62681,1
62682,1
62683,1
62690,1
62691,1
62697,1
62701,1
62703,1
62705,1
62706,1
62707,1
62708,1
62709,1
62710,1
62711,1
62712,1
62713,1
62714,1
62715,1
62716,1
62717,1
62718,1
62719,1
62720,1
62721,1
62722,1
62723,1
62724,1
62725,1
62726,1
62727,1
62728,1
62729,1
62730,2
62731,2
62732,2
62733,2
62734,2
62735,2
62736,2
62737,2
62738,2
62739,2
62740,1
62741,1
62742,1
62743,1
62744,1
62745,1
62746,1
62747,1
62748,1
62749,1
62750,1
62751,1
62752,1
62753,1
62754,2
63276,4
63277,5
63278,2
63279,2
63280,2
63281,2
63282,3
63283,9
63284,4
63285,2
63286,2
63287,1
63288,1
63289,1
63290,1
63291,1
63292,1
63293,1
63294,1
63295,1
63296,1
63297,1
63298,1
63299,1
63300,6
63301,6
63302,7
63303,5
63304,3
63305,2
63306,2
63307,2
63308,2
63311,2
63312,2
63313,2
63314,2
63315,2
63316,2
63317,2
63319,1
63339,3
63340,3
63341,1
63347,1
63358,2
63361,2
63362,1
63363,1
63364,1
63365,1
63366,1
63367,1
63368,1
63369,1
63370,1
63379,1
63382,1
63386,1
63388,1
63389,1
63397,1
63402,1
63403,1
63405,1
63406,1
63410,1
63411,1
63423,1
63425,1
63426,1
63427,1
63428,1
63429,1
63430,1
63431,1
63432,1
63433,1
63434,1
63435,1
63436,1
63437,1
63438,1
63439,2
63440,1
63441,1
63442,1
63443,1
63444,1
63445,2
63446,1
63447,1
63448,1
63449,1
63450,2
63451,2
63452,1
63453,2
63454,2
63455,2
63456,2
63457,2
63458,2
63459,1
63460,1
63461,1
63462,1
63463,1
63464,1
63465,1
63466,1
63467,1
63468,1
63469,1
63470,1
63471,2
63472,2
63473,1
63995,5
63996,5
63997,2
63998,2
63999,2
64000,3
64001,3
64002,3
64003,8
64004,5
64005,3
64006,3
64007,2
64008,2
64009,1
64010,1
64011,1
64012,1
64013,1
64014,1
64015,1
64016,1
64017,1
64018,7
64019,7
64020,5
64021,5
64022,4
64023,5
64024,3
64025,3
64026,2
64030,2
64031,2
64032,2
64033,2
64034,2
64035,2
64036,2
64037,3
64038,3
64039,2
64040,1
64041,1
64042,1
64043,1
64044,1
64045,1
64046,1
64047,2
64048,2
64049,1
64050,1
64058,2
64059,3
64060,3
64061,3
64067,1
64068,1
64069,1
64070,1
64071,1
64072,1
64073,1
64074,1
64075,1
64076,1
64077,1
64078,1
64079,1
64080,1
64081,1
64082,1
64083,1
64084,1
64085,1
64086,1
64087,1
64088,1
64089,44
64090,44
64097,1
64099,1
64106,1
64107,1
64108,1
64113,1
64114,1
64115,1
64123,1
64124,1
64125,1
64126,1
64127,1
64128,1
64133,2
64134,2
64146,1
64147,1
64148,1
64149,1
64150,1
64151,1
64152,1
64153,1
64154,1
64155,1
64156,1
64157,1
64158,1
64159,2
64160,1
64161,1
64162,1
64163,1
64164,1
64165,1
64166,1
64167,1
64168,1
64169,2
64170,1
64171,2
64172,1
64173,2
64174,2
64175,2
64176,2
64177,2
64178,2
64179,1
64180,1
64181,1
64182,1
64183,1
64184,1
64185,1
64186,1
64187,1
64188,1
64189,1
64190,1
64191,2
64192,1
64193,2
64714,5
64715,5
64716,2
64717,2
64718,2
64719,2
64720,3
64721,3
64722,3
64723,5
64724,4
64725,3
64726,2
64730,1
64731,1
64732,1
64733,1
64734,1
64735,1
64736,3
64737,2
64738,4
64739,5
64740,1
64741,4
64742,5
64743,2
64744,2
64749,1
64750,2
64751,1
64752,2
64753,2
64754,2
64755,2
64756,1
64757,4
64758,4
64759,1
64760,1
64761,1
64762,1
64763,1
64764,1
64765,1
64766,1
64767,1
64768,1
64769,1
64770,1
64779,1
64780,3
64781,3
64782,3
64787,1
64788,1
64789,1
64790,2
64791,1
64792,1
64793,1
64794,1
64795,1
64796,1
64797,1
64798,1
64799,1
64800,1
64801,1
64802,1
64803,1
64804,1
64805,1
64806,1
64807,45
64808,45
64809,45
64810,45
64819,1
64822,1
64823,1
64831,1
64832,1
64837,1
64844,1
64845,1
64846,1
64847,1
64848,1
64853,2
64854,2
64855,1
64856,1
64857,1
64867,1
64868,1
64869,1
64870,1
64871,1
64872,1
64873,1
64874,1
64875,1
64876,1
64877,1
64878,2
64879,1
64880,1
64881,1
64882,1
64883,2
64884,1
64885,1
64886,1
64887,1
64888,2
64889,1
64890,1
64891,2
64892,1
64893,2
64894,2
64895,2
64896,2
64897,2
64898,2
64899,2
64900,2
64901,1
64902,1
64903,1
64904,1
64905,1
64906,2
64907,1
64908,1
64909,1
64910,1
64911,2
64912,3
65433,6
65434,5
65435,3
65436,2
65437,2
65438,2
65439,2
65440,4
65441,8
65442,5
65443,3
65444,6
65446,2
65447,2
65450,1
65451,1
65452,1
65453,4
65454,3
65455,3
65456,3
65458,5
65459,9
65460,5
65461,2
65462,2
65467,1
65468,1
65469,1
65470,2
65471,3
65472,3
65473,3
65474,2
65475,3
65476,2
65477,1
65478,1
65479,1
65480,1
65481,1
65482,1
65483,1
65484,1
65485,3
65486,3
65487,1
65488,1
65489,1
65490,1
65491,1
65492,1
65493,1
65494,1
65495,1
65496,1
65497,1
65498,1
65499,4
65500,4
65501,5
65502,4
65503,1
65504,1
65505,1
65506,1
65507,1
65508,1
65509,1
65510,3
65511,1
65512,1
65513,1
65514,1
65515,1
65516,1
65517,1
65518,1
65519,1
65520,1
65521,45
65522,45
65523,45
65524,45
65525,45
65526,45
65527,48
65528,45
65529,45
65530,45
65535,1
65548,1
65549,1
65550,1
65551,1
65559,1
65560,1
65565,1
65566,1
65567,1
65573,1
65574,1
65575,1
65576,1
65577,1
65578,1
65587,1
65588,1
65589,1
65590,1
65591,1
65592,1
65593,1
65594,1
65595,1
65596,2
65597,2
65598,2
65599,1
65600,1
65601,1
65602,1
65603,1
65604,1
65605,1
65606,1
65607,1
65608,2
65609,2
65610,1
65611,1
65612,1
65613,1
65614,2
65615,2
65616,2
65617,2
65618,2
65619,2
65620,2
65621,2
65622,2
65623,1
65624,1
65625,1
65626,2
65627,2
65628,1
65629,1
65630,1
65631,2
65632,2
66152,9
66153,6
66154,2
66155,2
66156,2
66157,2
66158,2
66159,3
66160,3
66161,4
66162,5
66163,9
66164,6
66167,2
66168,1
66169,1
66170,1
66171,2
66172,4
66173,3
66174,3
66175,4
66177,1
66178,2
66180,1
66187,2
66188,2
66189,1
66190,1
66191,1
66192,1
66193,1
66194,1
66195,1
66196,1
66197,1
66198,1
66199,2
66200,1
66201,2
66202,2
66203,1
66204,1
66205,1
66206,1
66207,1
66208,1
66209,1
66210,1
66211,1
66212,1
66213,1
66214,1
66215,3
66216,1
66217,1
66218,1
66219,1
66220,4
66221,4
66222,4
66223,1
66224,1
66225,1
66226,1
66227,2
66228,1
66229,1
66230,1
66231,3
66232,1
66233,1
66234,1
66235,1
66236,1
66237,45
66238,45
66239,1
66240,45
66241,45
66242,45
66243,45
66244,45
66245,45
66246,49
66247,51
66248,45
66249,45
66250,45
66252,1
66254,1
66261,1
66272,1
66279,1
66280,1
66281,1
66285,1
66286,1
66287,1
66288,1
66295,1
66296,1
66297,1
66298,1
66299,1
66301,1
66304,1
66305,1
66306,1
66307,1
66308,1
66309,1
66310,1
66311,1
66312,1
66313,1
66314,1
66315,1
66316,1
66317,1
66318,2
66319,1
66320,2
66321,1
66322,1
66323,1
66324,1
66325,1
66326,1
66327,1
66328,2
66329,2
66330,2
66331,1
66332,1
66333,1
66334,2
66335,2
66336,2
66337,2
66338,2
66339,2
66340,2
66341,2
66342,2
66343,2
66344,2
66345,2
66346,2
66347,1
66348,2
66349,1
66350,1
66351,2
66352,3
66871,6
66872,4
66873,3
66874,2
66875,2
66876,2
66877,2
66878,2
66879,3
66880,4
66881,5
66882,3
66883,11
66884,7
66889,2
66890,2
66891,3
66892,3
66893,5
66894,5
66895,5
66896,1
66898,2
66899,1
66903,1
66904,1
66905,1
66906,1
66907,1
66908,1
66909,1
66910,1
66911,1
66912,1
66913,1
66914,1
66915,1
66916,1
66917,1
66918,1
66919,1
66920,1
66921,1
66922,1
66923,1
66924,1
66925,1
66926,1
66927,1
66928,1
66929,1
66930,1
66931,1
66932,2
66933,1
66934,2
66935,2
66936,3
66937,1
66938,3
66939,1
66940,4
66941,4
66942,4
66943,1
66944,1
66945,1
66946,3
66947,54
66948,50
66949,1
66950,45
66951,45
66952,45
66953,45
66954,45
66955,45
66956,45
66957,45
66958,45
66959,45
66960,45
66961,45
66962,45
66963,45
66964,45
66965,45
66966,49
66967,50
66968,48
66969,45
66970,45
66971,1
66972,1
66973,2
66974,1
66976,1
66977,1
66992,1
67001,1
67006,1
67008,1
67010,1
67011,1
67012,1
67013,1
67014,1
67015,1
67016,1
67017,1
67018,1
67019,1
67021,1
67023,1
67024,1
67025,1
67026,1
67027,1
67028,1
67029,1
67030,1
67031,1
67032,1
67033,1
67034,1
67035,1
67036,1
67037,1
67038,1
67039,1
67040,1
67041,2
67042,1
67043,1
67044,1
67045,1
67046,2
67047,1
67048,1
67049,1
67050,2
67051,2
67052,1
67053,1
67054,2
67055,2
67056,2
67057,2
67058,2
67059,2
67060,2
67061,2
67062,2
67063,2
67064,2
67065,2
67066,2
67067,2
67068,1
67069,1
67070,1
67071,2
67072,3
67584,5
67585,4
67589,6
67590,4
67591,6
67592,2
67593,2
67594,2
67595,2
67596,2
67597,2
67598,2
67599,3
67600,3
67601,5
67602,10
67603,4
67609,3
67610,3
67611,4
67612,4
67613,6
67614,8
67615,1
67616,1
67617,2
67622,2
67623,3
67624,2
67625,1
67626,1
67627,1
67628,1
67629,2
67630,1
67631,1
67632,1
67633,1
67634,1
67635,1
67636,1
67637,1
67638,1
67639,1
67640,1
67641,1
67642,1
67643,1
67644,1
67645,1
67646,1
67647,3
67648,1
67649,1
67650,1
67651,1
67652,3
67653,3
67654,3
67655,3
67656,3
67657,2
67658,2
67659,1
67660,4
67661,4
67662,4
67663,44
67664,50
67665,50
67666,53
67667,57
67668,45
67669,49
67670,45
67671,45
67672,50
67673,46
67674,45
67675,45
67676,45
67677,45
67678,49
67679,45
67680,45
67681,47
67682,47
67683,52
67684,50
67685,48
67686,52
67687,52
67688,51
67689,47
67690,45
67695,1
67696,1
67701,1
67712,1
67713,1
67720,1
67721,1
67722,1
67723,1
67724,1
67726,1
67727,1
67728,1
67732,1
67733,1
67734,1
67736,1
67737,1
67738,1
67742,1
67743,1
67744,1
67745,1
67746,1
67747,1
67748,2
67749,1
67750,1
67751,1
67752,1
67753,1
67754,1
67755,1
67756,1
67757,2
67758,1
67759,1
67760,1
67761,2
67762,1
67763,1
67764,1
67765,1
67766,2
67767,1
67768,2
67769,2
67770,1
67771,2
67772,1
67773,2
67774,2
67775,2
67776,2
67777,2
67778,2
67779,2
67780,2
67781,2
67782,2
67783,2
67784,2
67785,3
67786,2
67787,2
67788,1
67789,1
67790,1
67791,4
67792,2
68302,4
68303,6
68304,3
68305,4
68306,4
68307,5
68308,3
68309,5
68310,2
68311,2
68312,2
68313,2
68314,2
68315,3
68316,3
68317,3
68318,3
68319,3
68320,9
68321,9
68322,7
68323,8
68324,8
68327,8
68328,8
68329,6
68330,3
68331,1
68332,3
68333,3
68334,3
68335,4
68336,1
68337,1
68338,1
68339,3
68340,2
68341,3
68342,3
68343,2
68344,3
68345,40
68346,1
68347,1
68348,1
68349,1
68350,1
68351,1
68352,1
68353,1
68354,1
68355,1
68356,1
68357,1
68358,1
68359,1
68360,1
68361,1
68362,1
68363,2
68364,1
68365,2
68366,1
68367,3
68368,4
68369,1
68370,2
68371,3
68372,3
68373,3
68374,48
68375,47
68376,47
68377,48
68378,46
68379,45
68380,50
68381,110
68382,92
68383,51
68384,45
68385,52
68386,52
68387,51
68388,51
68389,52
68390,51
68391,47
68392,53
68393,56
68394,50
68395,47
68396,47
68397,47
68398,47
68399,47
68400,47
68401,47
68402,47
68403,47
68404,47
68405,47
68406,47
68407,47
68408,46
68409,45
68410,45
68415,1
68416,1
68420,1
68421,1
68428,1
68429,1
68435,1
68436,1
68441,1
68442,1
68443,1
68444,1
68448,1
68451,1
68453,1
68458,1
68459,1
68460,1
68461,1
68462,1
68463,1
68464,1
68465,1
68466,2
68467,1
68468,1
68469,1
68470,1
68471,1
68472,1
68473,1
68474,1
68475,1
68476,1
68477,2
68478,1
68479,1
68480,1
68481,2
68482,2
68483,2
68484,2
68485,1
68486,2
68487,2
68488,1
68489,2
68490,2
68491,2
68492,2
68493,2
68494,2
68495,3
68496,2
68497,2
68498,2
68499,2
68500,2
68501,2
68502,2
68503,2
68504,2
68505,2
68506,2
68507,2
68508,1
68509,1
68510,1
68511,1
68512,3
69021,7
69022,4
69023,3
69024,2
69025,2
69026,2
69027,2
69028,2
69029,2
69030,2
69031,2
69032,2
69033,2
69034,2
69035,3
69036,3
69037,3
69038,3
69039,12
69040,9
69041,10
69042,5
69043,8
69044,3
69045,4
69046,8
69047,9
69048,7
69049,3
69050,1
69051,3
69052,3
69053,3
69054,1
69055,1
69057,2
69058,3
69059,1
69060,1
69061,2
69062,1
69063,1
69064,1
69065,1
69066,1
69067,1
69068,1
69069,1
69070,45
69071,1
69072,1
69073,1
69074,1
69075,3
69076,3
69077,1
69078,1
69079,1
69080,1
69081,1
69082,1
69083,1
69084,1
69085,1
69086,1
69087,3
69088,46
69089,45
69090,47
69091,49
69092,47
69093,45
69094,45
69095,46
69096,45
69097,49
69098,45
69099,45
69100,50
69101,148
69102,129
69103,45
69104,45
69105,47
69106,58
69107,52
69108,52
69109,52
69110,53
69111,48
69112,47
69113,47
69114,47
69115,52
69116,47
69117,50
69118,47
69119,48
69120,47
69121,48
69122,47
69123,48
69124,48
69125,48
69126,48
69127,48
69128,48
69129,47
69130,46
69148,1
69149,1
69152,1
69156,1
69157,1
69160,1
69161,1
69162,1
69163,1
69164,2
69165,1
69166,1
69168,1
69172,1
69173,1
69175,1
69176,1
69178,1
69179,1
69180,1
69181,1
69182,1
69183,1
69184,1
69185,1
69186,1
69187,1
69188,1
69189,1
69190,1
69191,1
69192,1
69193,1
69194,1
69195,1
69196,1
69197,1
69198,1
69199,1
69200,1
69201,1
69202,2
69203,1
69204,1
69205,1
69206,1
69207,2
69208,2
69209,2
69210,2
69211,2
69212,2
69213,2
69214,2
69215,2
69216,2
69217,2
69218,2
69219,2
69220,2
69221,2
69222,2
69223,2
69224,2
69225,2
69226,3
69227,3
69228,1
69229,1
69230,1
69231,1
69232,2
69740,7
69741,5
69742,2
69743,2
69744,2
69745,2
69746,2
69747,2
69748,2
69749,2
69750,2
69751,2
69752,2
69753,3
69754,3
69755,3
69756,3
69757,16
69758,3
69759,7
69760,2
69761,12
69762,8
69763,9
69764,10
69765,5
69766,3
69767,7
69768,6
69769,3
69770,2
69771,3
69775,1
69776,1
69777,1
69778,3
69779,1
69780,1
69781,42
69782,2
69783,44
69784,2
69785,2
69786,48
69787,48
69788,54
69789,48
69790,48
69791,48
69792,48
69793,48
69794,48
69795,48
69796,48
69797,48
69798,48
69799,48
69800,48
69801,48
69802,48
69803,47
69804,47
69805,47
69806,47
69807,47
69808,47
69809,49
69810,50
69811,51
69812,52
69813,48
69814,48
69815,48
69816,48
69817,48
69818,48
69819,48
69820,48
69821,75
69822,116
69823,53
69824,48
69825,64
69826,63
69827,63
69828,60
69829,63
69830,48
69831,48
69832,48
69833,48
69834,48
69835,48
69836,48
69837,52
69838,48
69839,51
69840,52
69841,48
69842,48
69843,48
69844,47
69845,48
69846,48
69847,48
69848,47
69849,47
69850,47
69868,1
69869,1
69870,1
69871,1
69873,1
69876,1
69883,1
69884,2
69885,1
69886,1
69887,1
69888,1
69892,1
69893,1
69894,1
69895,1
69896,1
69897,1
69898,1
69899,1
69900,1
69901,1
69902,1
69903,1
69904,1
69905,1
69906,1
69907,1
69908,1
69909,1
69910,1
69911,1
69912,1
69913,1
69914,1
69915,1
69916,1
69917,1
69918,1
69919,1
69920,1
69921,1
69922,1
69923,1
69924,1
69925,1
69926,1
69927,1
69928,1
69929,1
69930,1
69931,2
69932,2
69933,2
69934,2
69935,2
69936,2
69937,2
69938,2
69939,2
69940,3
69941,2
69942,2
69943,2
69944,2
69945,3
69946,3
69947,1
69948,1
69949,1
69950,1
69951,2
69952,3
70444,3
70460,6
70461,2
70462,2
70463,2
70464,2
70465,2
70466,2
70467,2
70468,2
70469,2
70470,2
70471,2
70472,2
70473,3
70474,3
70475,17
70476,3
70477,3
70478,3
70479,3
70480,16
70481,10
70482,8
70483,9
70484,13
70485,5
70486,2
70487,3
70488,4
70489,3
70490,3
70492,2
70493,2
70494,3
70495,1
70496,2
70498,41
70499,42
70500,45
70501,49
70502,46
70503,47
70504,47
70505,48
70506,48
70507,48
70508,48
70509,48
70510,48
70511,48
70512,48
70513,48
70514,48
70515,48
70516,48
70517,48
70518,48
70519,48
70520,48
70521,48
70522,48
70523,47
70524,47
70525,47
70526,47
70527,50
70528,50
70529,50
70530,50
70531,50
70532,52
70533,52
70534,48
70535,48
70536,48
70537,48
70538,48
70539,48
70540,57
70541,148
70542,210
70543,80
70544,48
70545,49
70546,51
70547,51
70548,52
70549,49
70550,48
70551,48
70552,48
70553,48
70554,48
70555,52
70556,53
70557,55
70558,51
70559,48
70560,48
70561,54
70562,49
70563,49
70564,49
70565,49
70566,49
70567,49
70568,48
70569,48
70570,48
70587,1
70589,1
70590,1
70591,1
70593,1
70600,1
70612,1
70613,1
70614,1
70615,1
70616,1
70617,1
70618,1
70619,1
70620,1
70621,1
70622,1
70623,1
70624,1
70625,1
70626,1
70627,1
70628,1
70629,1
70630,1
70631,1
70632,1
70633,1
70634,1
70635,1
70636,1
70637,1
70638,1
70639,1
70640,1
70641,2
70642,2
70643,1
70644,1
70645,1
70646,1
70647,1
70648,1
70649,2
70650,2
70651,2
70652,2
70653,2
70654,2
70655,2
70656,2
70657,2
70658,2
70659,2
70660,3
70661,2
70662,2
70663,3
70664,2
70665,2
70666,2
70667,2
70668,1
70669,1
70670,2
70671,2
70672,1
71162,4
71163,4
71164,2
71165,4
71179,11
71180,8
71181,3
71182,3
71183,3
71184,3
71185,3
71186,3
71187,3
71188,3
71189,3
71190,3
71191,19
71192,3
71193,18
71194,18
71195,21
71196,3
71197,17
71198,18
71199,36
71200,345
71201,15
71202,11
71203,8
71204,10
71205,9
71206,3
71207,4
71208,5
71209,4
71210,4
71211,4
71212,1
71213,36
71214,58
71215,44
71216,41
71217,40
71218,50
71219,45
71220,48
71221,46
71222,46
71223,45
71224,45
71225,46
71226,47
71227,47
71228,47
71229,47
71230,47
71231,47
71232,47
71233,47
71234,47
71235,47
71236,47
71237,47
71238,47
71239,47
71240,47
71241,47
71242,47
71243,48
71244,48
71245,48
