am_sid,lim,sciname,reviewed
W-Msc-434315,e_lim,Macteola interrupta,null
W-Msc-435075,e_lim,Tritonoturris amabilis,null
W-Msc-437366,e_lim,Echinolittorina feejeensis,null
W-Msc-437373,e_lim,Echinolittorina millegrana,null
W-Msc-438561,e_lim,Duplicaria baileyi,null
W-Msc-438685,e_lim,Hastula matheroniana,null
W-Msc-438871,e_lim,Terebra succincta,null
W-Msc-438935,e_lim,Serpulorbis colubrinus,null
W-Msc-445340,e_lim,Haliotis ovina,null
W-Msc-448951,e_lim,Fusinus undatus,null
W-Msc-449966,e_lim,Ifremeria nautilei,null
W-Msc-450653,e_lim,Microvoluta joloensis,null
W-Msc-456564,e_lim,Cerithidea cingulata,null
W-Msc-456629,e_lim,Patelloida alticostata,null
W-Msc-456754,e_lim,Strombus epidromis,null
W-Msc-457451,e_lim,Epicodakia nodulosa,null
W-Msc-457452,e_lim,Ferrocina multiradiata,null
W-Msc-458669,e_lim,Hypselodoris bennetti,null
W-Msc-464492,e_lim,Pinctada maxima,null
W-Msc-464504,e_lim,Pteria avicular,null
W-Msc-476439,e_lim,Bufonaria crumena,null
W-Msc-476487,e_lim,Distorsio reticularis,null
W-Msc-494438,e_lim,Elysia coodgeensis,null
W-Msc-494458,e_lim,Elysia maoria,null
W-Msc-494525,e_lim,Polybranchia westralis,null
W-Msc-494686,e_lim,Stiliger smaragdinus,null
W-Msc-504274,e_lim,Placuna ephippium,null
W-Msc-504349,e_lim,Anadara ferruginea,null
W-Msc-504474,e_lim,Trisidos semitorta,null
W-Msc-504475,e_lim,Trisidos tortuosa,null
W-Msc-504511,e_lim,Glycymeris reevei,null
W-Msc-504547,e_lim,Tucetona pectunculus,null
W-Msc-504841,e_lim,Beguina semiorbiculata,null
W-Msc-504868,e_lim,Cardites bicolor,null
W-Msc-505414,e_lim,Acesta rathbuni,null
W-Msc-505685,e_lim,Mactra maculata,null
W-Msc-505704,e_lim,Mactra luzonica,null
W-Msc-505736,e_lim,Meropesta capillacea,null
W-Msc-506190,e_lim,Stavelia subdistorta,null
W-Msc-507055,e_lim,Malleus malleus,null
W-Msc-507057,e_lim,Malleus albus,null
W-Msc-507153,e_lim,Gari togata,null
W-Msc-507166,e_lim,Gari truncata,null
W-Msc-507186,e_lim,Heteroglypta contraria,null
W-Msc-507346,e_lim,Solecurtus divaricatus,null
W-Msc-507754,e_lim,Lioconcha fastigiata,null
W-Msc-507801,e_lim,Paphia semirugata,null
W-Msc-507842,e_lim,Pitar citrinus,null
W-Msc-509643,e_lim,Diaphana brazieri,null
W-Msc-510438,e_lim,Bulla quoyii,null
W-Msc-511527,e_lim,Mitrella margarita,null
W-Msc-511780,e_lim,Euplica scripta,null
W-Msc-527325,e_lim,Nembrotha lineolata,null
W-Msc-527381,e_lim,Iotyrris cingulifera,null
W-Msc-527395,e_lim,Bactronophorus thoracites,null
W-Msc-527532,e_lim,Paliolla cooki,null
W-Msc-527763,e_lim,Fimbria soverbii,null
W-Msc-527780,e_lim,Pustularia bistrinotata,null
W-Msc-529730,e_lim,Erronea cylindrica,null
W-Msc-529737,e_lim,Bistolida kieneri,null
W-Msc-530879,e_lim,Bistolida ursellus,null
W-Msc-530893,e_lim,Chelycypraea testudinaria,null
W-Msc-531059,e_lim,Roboastra gracilis,null
W-Msc-531168,e_lim,Tambja verconis,null
W-Msc-531251,e_lim,Crimora multidigitalis,null
W-Msc-531508,e_lim,Adamnestia arachis,null
W-Msc-531531,e_lim,Retusa amphizosta,null
W-Msc-531549,e_lim,Philine angasi,null
W-Msc-531560,e_lim,Philinopsis lineolata,null
W-Msc-531562,e_lim,Philinopsis taronga,null
W-Msc-531566,e_lim,Sagaminopteron ornatum,null
W-Msc-531577,e_lim,Liloa brevis,null
W-Msc-531603,e_lim,Aplysia sowerbyi,null
W-Msc-531604,e_lim,Aplysia sydneyensis,null
W-Msc-531606,e_lim,Tylodina corticalis,null
W-Msc-531612,e_lim,Pleurobranchaea maculata,null
W-Msc-531852,e_lim,Strombus thersites,null
W-Msc-532157,e_lim,Canarium erythrinum,null
W-Msc-533850,e_lim,Trapania brunnea,null
W-Msc-533877,e_lim,Dendrodoris arborescens,null
W-Msc-533880,e_lim,Dendrodoris gunnamatta,null
W-Msc-533886,e_lim,Doriopsilla carneola,null
W-Msc-533901,e_lim,Ceratosoma brevicaudatum,null
W-Msc-533928,e_lim,Mexichromis macropus,null
W-Msc-533932,e_lim,Noumea haliclona,null
W-Msc-533969,e_lim,Discodoris palma,null
W-Msc-533979,e_lim,Jorunna pantherina,null
W-Msc-533989,e_lim,Rostanga bifurcata,null
W-Msc-533995,e_lim,Thordisa sanguinea,null
W-Msc-533996,e_lim,Thordisa verrucosa,null
W-Msc-534001,e_lim,Marianina rosea,null
W-Msc-534009,e_lim,Crosslandia viridis,null
W-Msc-534021,e_lim,Madrella sanguinea,null
W-Msc-534041,e_lim,Baeolidia australis,null
W-Msc-534057,e_lim,Austraeolis ornata,null
W-Msc-534062,e_lim,Cratena lineata,null
W-Msc-534071,e_lim,Phyllodesmium macphersonae,null
W-Msc-534073,e_lim,Phyllodesmium poindimiei,null
W-Msc-534210,e_lim,Turbo cinereus,null
W-Msc-536617,e_lim,Phyllidia elegans,null
W-Msc-536623,e_lim,Phyllidia ocellata,null
W-Msc-537004,e_lim,Melanella acicula,null
W-Msc-547187,e_lim,Diala albugo,null
W-Msc-547300,e_lim,Monilea belcheri,null
W-Msc-547321,e_lim,Chrysostoma paradoxum,null
W-Msc-549861,e_lim,Coralliophila bulbiformis,null
W-Msc-558218,e_lim,Chromodoris lineolata,null
W-Msc-558237,e_lim,Chromodoris kuiteri,null
W-Msc-558301,e_lim,Chromodoris colemani,null
W-Msc-558308,e_lim,Chromodoris daphne,null
W-Msc-558352,e_lim,Mexichromis mariei,null
W-Msc-558431,e_lim,Cadlinella ornatissima,null
W-Msc-558469,e_lim,Noumea varians,null
W-Msc-558799,e_lim,Chicoreus aculeatus,null
W-Msc-559717,e_lim,Chromodoris geometrica,null
W-Msc-559721,e_lim,Chromodoris coi,null
W-Msc-559728,e_lim,Chromodoris collingwoodi,null
W-Msc-559920,e_lim,Chromodoris albopunctata,null
W-Msc-559951,e_lim,Glossodoris electra,null
W-Msc-560218,e_lim,Nassarius granifer,null
W-Msc-560262,e_lim,Nassarius multipunctatus,null
W-Msc-560323,e_lim,Nassarius splendidulus,null
W-Msc-564737,e_lim,Strombus latissimus,null
W-Msc-567156,e_lim,Pugilina cochlidium,null
W-Msc-567234,e_lim,Tectus fenestratus,null
W-Msc-567504,e_lim,Pustularia margarita,null
W-Msc-571880,e_lim,Natica vitellus,1
W-Msc-572142,e_lim,Mitra chrysalis,null
W-Msc-574843,e_lim,Ellobium aurisjudae,null
W-Msc-577124,e_lim,Graphicomassa ligula,null
W-Msc-578482,e_lim,Merelina pisinna,null
W-Msc-581072,e_lim,Propeamussium maorium,null
W-Msc-585886,e_lim,Psilaxis oxytropis,null
W-Msc-590514,e_lim,Mitra cardinalis,null
W-Msc-590521,e_lim,Mitra eremitarum,null
W-Msc-590529,e_lim,Mitra imperialis,null
W-Msc-590548,e_lim,Mitra ustulata,null
W-Msc-590554,e_lim,Mitra avenacea,null
W-Msc-590599,e_lim,Mitra chrysostoma,null
W-Msc-590604,e_lim,Mitra cucumerina,null
W-Msc-590610,e_lim,Mitra fraga,null
W-Msc-590611,e_lim,Mitra fulvescens,null
W-Msc-590624,e_lim,Mitra pyramis,null
W-Msc-590627,e_lim,Mitra rubritincta,null
W-Msc-590641,e_lim,Mitra turgida,null
W-Msc-590671,e_lim,Mitra acuminata,null
W-Msc-590676,e_lim,Mitra decurtata,null
W-Msc-590679,e_lim,Mitra paupercula,null
W-Msc-590685,e_lim,Mitra typha,null
W-Msc-591536,e_lim,Vexillum patriarchale,null
W-Msc-591540,e_lim,Vexillum vulpecula,null
W-Msc-592620,e_lim,Distorsio decipiens,null
W-Msc-594180,e_lim,Clanculus stigmatarius,null
W-Msc-594563,e_lim,Euprotomus vomer,null
W-Msc-596064,e_lim,Nerita chamaeleon,null
W-Msc-596866,e_lim,Vexillum semifasciatum,null
W-Msc-596875,e_lim,Vexillum rugosum,null
W-Msc-597106,e_lim,Gymnodoris rubropapulosa,null
W-Msc-598379,e_lim,Pseudovertagus nobilis,null
W-Msc-599286,e_lim,Cratena simba,null
W-Msc-599444,e_lim,Philinopsis gardineri,null
W-Msc-599450,e_lim,Sagaminopteron psychedelicum,null
W-Msc-599499,e_lim,Halgerda brunneomaculata,null
W-Msc-599522,e_lim,Platydoris cruenta,null
W-Msc-605275,e_lim,Thais bufo,null
W-Msc-605560,e_lim,Cypraea pyriformis,null
W-Msc-605566,e_lim,Neverita peselephanti,null
W-Msc-605728,e_lim,Fulvia aperta,null
W-Msc-605887,e_lim,Tellinella rastellum,null
W-Msc-706590,e_lim,Heliacus fenestratus,null
W-Msc-710883,e_lim,Tellina remies,null
W-Msc-711139,e_lim,Pharaonella astula,null
W-Msc-712137,e_lim,Vexillum exasperatum,null
W-Msc-715157,e_lim,Anomalocardia squamosa,null
W-Msc-715239,e_lim,Azorinus coarctatus,null
W-Msc-717000,e_lim,Callista lilacina,null
W-Oct-207409,e_lim,Tubipora musica,null
W-Oct-209618,e_lim,Sarcophyton trocheliophorum,null
W-Oct-288010,e_lim,Subergorgia suberosa,null
W-Oph-124956,e_lim,Ophiocreas oedipus,null
W-Oph-212392,e_lim,Ophiomastix variabilis,null
W-Oph-212396,e_lim,Ophiomastix annulosa,null
W-Oph-212431,e_lim,Ophiocnemis marmorata,null
W-Oph-212437,e_lim,Ophiomyxa australis,null
W-Oph-213190,e_lim,Macrophiothrix nereidina,null
W-Oph-213195,e_lim,Macrophiothrix longipeda,null
W-Oph-213198,e_lim,Macrophiothrix propinqua,null
W-Oph-213217,e_lim,Ophiarachnella septemspinosa,null
W-Oph-213219,e_lim,Ophiarachnella infernalis,null
W-Oph-213439,e_lim,Astroboa nuda,null
W-Oph-213464,e_lim,Ophiolepis superba,null
W-Oph-213465,e_lim,Ophiolepis irregularis,null
W-Oph-214611,e_lim,Astrothorax waitei,null
W-Oph-243123,e_lim,Asteroschema migrator,null
W-Oph-243145,e_lim,Astrobrachion adhaerens,null
W-Oph-243146,e_lim,Astrobrachion constrictum,null
W-Oph-243565,e_lim,Ophioclastus hataii,null
W-Oph-243603,e_lim,Ophiocreas sibogae,null
W-Oph-243727,e_lim,Ophiomastix flaccida,null
W-Oph-243728,e_lim,Ophiomastix janualis,null
W-Oph-243985,e_lim,Ophioplocus imbricatus,null
W-Oph-244377,e_lim,Sthenocephalus indicus,null
W-Oph-244725,e_lim,Ophiothrix koreana,null
W-Pol-209641,e_lim,Paralepidonotus ampulliferus,null
W-Pol-209652,e_lim,Harmothoe dictyophora,null
W-Pol-326388,e_lim,Amphisamytha galapagensis,null
W-Pol-329639,e_lim,Nereis denhamensis,null
W-Pol-330431,e_lim,Pectinaria antipoda,null
W-Pol-332578,e_lim,Thermopolynoe branchiata,null
W-Pol-333656,e_lim,Hyperhalosydna striata,null
W-Pol-767073,e_lim,Branchinotogluma segonzaci,null
W-Por-134147,e_lim,Cliothosa hancocki,null
W-Por-164164,e_lim,Eilhardia schulzei,null
W-Por-164480,e_lim,Anamixilla torresi,null
W-Por-165680,e_lim,Liosina paradoxa,null
W-Por-165705,e_lim,Stylissa carteri,null
W-Por-165722,e_lim,Amorphinopsis fenestrata,null
W-Por-166018,e_lim,Myrmekioderma granulatum,null
W-Por-166150,e_lim,Callyspongia ridleyi,null
W-Por-166994,e_lim,Oceanapia sagittaria,null
W-Por-168259,e_lim,Biemna fortis,null
W-Por-168440,e_lim,Coelocarteria singaporensis,null
W-Por-169378,e_lim,Iotrochota baculifera,null
W-Por-169754,e_lim,Plakinastrella mammillaris,null
W-Por-169767,e_lim,Plakortis lita,null
W-Por-169801,e_lim,Ecionemia acervus,null
W-Por-169843,e_lim,Jaspis stellifera,null
W-Por-169870,e_lim,Penares schulzei,null
W-Por-169886,e_lim,Rhabdastrella globostellata,null
W-Por-169942,e_lim,Stelletta herdmani,null
W-Por-169960,e_lim,Stelletta mauritiana,null
W-Por-169961,e_lim,Stelletta maxima,null
W-Por-169986,e_lim,Stelletta radicifera,null
W-Por-170016,e_lim,Stelletta variohamata,null
W-Por-170031,e_lim,Tethyopsis radiata,null
W-Por-170461,e_lim,Cliona mucronata,null
W-Por-170464,e_lim,Cliona orientalis,null
W-Por-170563,e_lim,Spheciospongia vagabunda,null
W-Por-171126,e_lim,Macandrewia spinifoliata,null
W-Por-171183,e_lim,Aciculites tulearensis,null
W-Por-171192,e_lim,Microscleroderma stoneae,null
W-Por-171196,e_lim,Scleritoderma flabelliforme,null
W-Por-171351,e_lim,Craniella simillima,null
W-Por-171366,e_lim,Paratetilla bacca,null
W-Por-190272,e_lim,Callyspongia subarmigera,null
W-Sca-211851,e_lim,Dentalium bisexangulatum,null
W-Sca-211854,e_lim,Dentalium aprinum,null
W-Sca-211855,e_lim,Dentalium elephantinum,null
W-Sca-344127,e_lim,Dentalium aciculum,null
W-Sca-344132,e_lim,Dentalium burtonae,null
W-Sca-344134,e_lim,Dentalium cheverti,null
W-Sca-344140,e_lim,Dentalium decemcostatum,null
W-Sca-344145,e_lim,Dentalium garrardi,null
W-Sca-344147,e_lim,Dentalium grahami,null
W-Sca-344151,e_lim,Dentalium hyperhemileuron,null
W-Sca-344153,e_lim,Dentalium javanum,null
W-Sca-344163,e_lim,Dentalium lochi,null
W-Sca-344173,e_lim,Dentalium oryx,null
W-Sca-344175,e_lim,Dentalium pluricostatum,null
W-Sca-344178,e_lim,Dentalium robustum,null
W-Sca-344184,e_lim,Dentalium variabile,null
W-Sca-344201,e_lim,Fissidentalium horikoshii,null
W-Sca-344205,e_lim,Fissidentalium magnificum,null
W-Sca-344206,e_lim,Fissidentalium malayanum,null
W-Sca-344213,e_lim,Fissidentalium profundorum,null
W-Sca-344223,e_lim,Fissidentalium yokoyamai,null
W-Sca-344230,e_lim,Laevidentalium coruscum,null
W-Sca-344231,e_lim,Laevidentalium eburneum,null
W-Sca-344233,e_lim,Laevidentalium erectum,null
W-Sca-344234,e_lim,Laevidentalium gofasi,null
W-Sca-344235,e_lim,Laevidentalium houbricki,null
W-Sca-344237,e_lim,Laevidentalium largicrescens,null
W-Sca-344239,e_lim,Laevidentalium leptosceles,null
W-Sca-344240,e_lim,Laevidentalium lubricatum,null
W-Sca-344246,e_lim,Bathoxiphus soyomaruae,null
W-Sca-344250,e_lim,Entalina dorsicostata,null
W-Sca-344252,e_lim,Entalina mirifica,null
W-Sca-344256,e_lim,Fustiaria caesura,null
W-Sca-344260,e_lim,Fustiaria langfordi,null
W-Sca-344262,e_lim,Fustiaria nipponica,null
W-Sca-344266,e_lim,Cadulus aequatorialis,null
W-Sca-344268,e_lim,Cadulus aratus,null
W-Sca-344299,e_lim,Cadulus simillimus,null
W-Sca-344301,e_lim,Cadulus sofiae,null
W-Sca-344307,e_lim,Cadulus vincentianus,null
W-Sca-344308,e_lim,Cadulus woodhousae,null
W-Sca-344317,e_lim,Dischides prionotus,null
W-Sca-344339,e_lim,Gadila cobbi,null
W-Sca-344340,e_lim,Gadila desaintlaurentae,null
W-Sca-344343,e_lim,Gadila doumenci,null
W-Sca-344370,e_lim,Gadila spreta,null
W-Sca-344377,e_lim,Gadila virginalis,null
W-Sca-344380,e_lim,Gadila whitneyae,null
W-Sca-344384,e_lim,Siphonodentalium colubridens,null
W-Sca-344391,e_lim,Siphonodentalium magnum,null
W-Sca-344396,e_lim,Episiphon bordaensis,null
W-Sca-344402,e_lim,Episiphon jamiesoni,null
W-Sca-344406,e_lim,Episiphon pichoni,null
W-Sca-344412,e_lim,Episiphon virgula,null
W-Sca-344413,e_lim,Pulsellum beecheyi,null
W-Sca-344415,e_lim,Pulsellum eboracense,null
W-Sca-344435,e_lim,Antalis gardineri,null
W-Sca-344442,e_lim,Antalis perinvoluta,null
W-Sca-344448,e_lim,Antalis suteri,null
W-Sca-344450,e_lim,Antalis tibana,null
W-Sca-344455,e_lim,Antalis weinkauffi,null
W-Sca-344468,e_lim,Polyschides gibbosus,null
W-Sca-344480,e_lim,Polyschides sutherlandi,null
W-Sca-344486,e_lim,Coccodentalium gemmiparum,null
W-Sca-344489,e_lim,Calliodentalium balanoides,null
W-Sca-344491,e_lim,Calliodentalium crocinum,null
W-Sca-344494,e_lim,Compressidentalium clathratum,null
W-Sca-344495,e_lim,Compressidentalium compressiusculum,null
W-Sca-344498,e_lim,Compressidentalium sedecimcostatum,null
W-Sca-344500,e_lim,Compressidentalium subcurvatum,null
W-Sca-344504,e_lim,Graptacme acutissima,null
W-Sca-344513,e_lim,Graptacme nielseni,null
W-Sca-344527,e_lim,Paradentalium hexagonum,null
W-Sca-344529,e_lim,Paradentalium intercalatum,null
W-Sca-344530,e_lim,Paradentalium katowense,null
W-Sca-344534,e_lim,Paradentalium pseudosexagonum,null
W-Sca-344537,e_lim,Pictodentalium formosum,null
W-Sca-344539,e_lim,Plagioglypta pertracheata,null
W-Sca-344546,e_lim,Striodentalium rhabdotum,null
W-Sca-344547,e_lim,Striodentalium thetidis,null
W-Sca-344553,e_lim,Tesseracme quadrapicalis,null
W-Sca-344557,e_lim,Costentalina elegans,null
W-Sca-344566,e_lim,Entalinopsis stellata,null
W-Sca-344568,e_lim,Rhomboxiphus colmani,null
W-Sca-344571,e_lim,Spadentalina ingrata,null
W-Sca-344578,e_lim,Striocadulus sagei,null
W-Sca-344579,e_lim,Gadilina insolita,null
W-Sca-344591,e_lim,Megaentalina mediocarinata,null
W-Sca-344592,e_lim,Omniglypta cerina,null
W-Tnd-819144,e_lim,Apseudes gallardoi,null
