"","X.1","X","am_sid","iucn_sid","sciname","parent_sid","subpop_sid","spp_group","category","trend","am_area","iucn_area","perc","am_perc","iucn_perc","sm_perc","sm_range"
"1237",1237,1237,"Fis-26904",183822,"Halichoeres dispilus",NA,NA,"WRASSES","LC","Stable",2186267.08595526,1820470.05091062,41.8132611637348,16.914749661705,41.2719891745602,41.5881561238223,"AM"
"1238",1238,1238,"Fis-26922",183397,"Abudefduf troschelii",NA,NA,"DAMSELFISH","LC","Unknown",2208720.43103498,2056838.8901008,34.2175066312997,6.76392572944297,59.0185676392573,45.5026455026455,"AM"
"1239",1239,1239,"Fis-26935",193664,"Lagocephalus lunaris",NA,NA,"PUFFERFISH","LC","Unknown",25682524.8632772,19827969.5494744,50.7143673562693,24.2084809692536,25.0771516744771,40.3657205240175,"AM"
"1240",1240,1240,"Fis-26938",183425,"Hypsoblennius brevipinnis",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",2091076.13956363,1577667.94541945,29.302987197724,25.1778093883357,45.5192034139403,34.974533106961,"AM"
"1241",1241,1241,"Fis-26939",183624,"Bodianus diplotaenia",NA,NA,"WRASSES","LC","Stable",2513395.52946475,2015961.56158813,36.2676056338028,20.4225352112676,43.3098591549296,39.0151515151515,"AM"
"1242",1242,1242,"Fis-26941",183539,"Bodianus eclancheri",NA,NA,"WRASSES","LC","Unknown",1493408.49722209,802012.842999262,23.3140655105973,47.2061657032755,29.4797687861272,30.6329113924051,"IUCN"
"1243",1243,1243,"Fis-26952",193810,"Takifugu oblongus",NA,NA,"PUFFERFISH","LC","Decreasing",26822034.2215825,20470894.4623888,36.2491642522844,24.1475373300646,39.603298417651,37.5072062723394,"AM"
"1244",1244,1244,"Fis-26955",193621,"Torquigener hypselogeneion",NA,NA,"PUFFERFISH","LC","Unknown",20542290.1671278,12862075.6370788,28.5693451946916,38.2820475426571,33.1486072626513,31.6427071555484,"IUCN"
"1245",1245,1245,"Fis-26970",132822,"Paranthias colonus",NA,NA,"GROUPERS","LC","Stable",1856241.66573683,1727277.22921477,40.8,7.2,52,45.945945945946,"AM"
"1246",1246,1246,"Fis-26971",165889,"Pomacanthus zonipectus",NA,NA,"ANGELFISH","LC","Stable",2112552.37783351,1618125.4625247,33.983286908078,23.2590529247911,42.7576601671309,37.2519083969466,"AM"
"1247",1247,1247,"Fis-26972",155076,"Halichoeres notospilus",NA,NA,"WRASSES","LC","Stable",1967448.83940161,1522815.56972008,33.987915407855,22.6586102719033,43.3534743202417,37.5,"AM"
"1248",1248,1248,"Fis-27124",165843,"Genicanthus melanospilos",NA,NA,"ANGELFISH","LC","Stable",15416419.0362854,11245401.7290523,30.1975356933307,27.2442792880892,42.5581850185801,34.456594510154,"AM"
"1249",1249,1249,"Fis-27125",165872,"Genicanthus watanabei",NA,NA,"ANGELFISH","LC","Stable",11889538.2950577,6129121.71293328,11.9339504628471,47.6857643232424,40.3802852139104,18.5747663551402,"IUCN"
"1250",1250,1250,"Fis-27126",196016,"Eptatretus burgeri",NA,NA,"hagfishes","NT","Decreasing",2447379.00588001,1516816.34762604,27.7537796976242,36.6090712742981,35.6371490280778,30.4502369668246,"IUCN"
"1251",1251,1251,"Fis-27127",196026,"Eptatretus hexatrema",NA,NA,"hagfishes","LC","Unknown",725038.03831182,523560.719074262,33.9483394833948,26.9372693726937,39.1143911439114,35.7976653696498,"AM"
"1252",1252,1252,"Fis-27135",132764,"Alphestes afer",NA,NA,"GROUPERS","LC","Unknown",4251365.54567885,3599908.44282697,43.421052631579,15.1662049861496,41.4127423822715,42.5661914460285,"AM"
"1253",1253,1253,"Fis-27136",132809,"Alphestes multiguttatus",NA,NA,"GROUPERS","LC","Unknown",1399318.21229549,1241153.17860417,28.0254777070064,11.6772823779193,60.2972399150743,41.3793103448276,"AM"
"1254",1254,1254,"Fis-27163",132733,"Cephalopholis panamensis",NA,NA,"GROUPERS","LC","Stable",1507212.22837352,1281121.19136715,36.9351669941061,15.3241650294695,47.7406679764244,41.4096916299559,"AM"
"1255",1255,1255,"Fis-27186",132806,"Cephalopholis fulva",NA,NA,"GROUPERS","LC","Decreasing",5668337.71669755,5441110.37230021,60.8762886597938,3.96907216494845,35.1546391752577,48.4214842148421,"AM"
"1256",1256,1256,"Fis-27319",132767,"Dermatolepis dermatolepis",NA,NA,"GROUPERS","LC","Unknown",1916452.88560282,1630336.0681136,31.9508448540707,15.0537634408602,52.9953917050691,40.4669260700389,"AM"
"1257",1257,1257,"Fis-27320",187522,"Symphodus bailloni",NA,NA,"WRASSES","LC","Unknown",2172679.52407193,1014316.62842129,20.9082308420057,59.8864711447493,19.205298013245,34.2635658914729,"IUCN"
"1258",1258,1258,"Fis-27330",185180,"Lipophrys pholis",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",2047958.84490348,1284759.37178783,28.2077393075356,35.132382892057,36.6598778004073,30.8120133481646,"AM"
"1259",1259,1259,"Fis-27331",132742,"Cephalopholis nigri",NA,NA,"GROUPERS","LC","Unknown",1293541.77043154,1187037.05074837,48.4705882352941,8.47058823529412,43.0588235294118,45.9821428571429,"AM"
"1260",1260,1260,"Fis-27342",155083,"Centropyge acanthops",NA,NA,"ANGELFISH","LC","Stable",4629251.50324987,3946553.02011273,30.1996136509981,15.196394075982,54.60399227302,39.9488926746167,"AM"
"1261",1261,1261,"Fis-27382",132830,"Mycteroperca acutirostris",NA,NA,"GROUPERS","LC","Stable",14839677.4541194,13253582.7132397,6.37864275524761,11.0862033829224,82.53515386183,26.7521367521368,"AM"
"1262",1262,1262,"Fis-27393",14053,"Mycteroperca rosacea",NA,NA,"GROUPERS","VU","Decreasing",567068.484889031,463693.667384617,48.2587064676617,17.910447761194,33.8308457711443,42.1739130434783,"AM"
"1263",1263,1263,"Fis-27746",165720,"Chelmonops truncatus",NA,NA,"BUTTERFLYFISH","LC","Stable",2958756.14616912,206870.642695152,3.84967919340055,92.6672777268561,3.48304307974335,34.4262295081967,"IUCN"
"1264",1264,1264,"Fis-27753",193598,"Takifugu vermicularis",NA,NA,"PUFFERFISH","NT","Decreasing",1968495.93454572,1861064.37698976,22.5848563968668,5.48302872062663,71.9321148825065,44.5876288659794,"AM"
"1265",1265,1265,"Fis-27817",165850,"Chaetodontoplus melanosoma",NA,NA,"ANGELFISH","LC","Stable",8260410.09155537,1830884.39564031,11.9926873857404,78.1352833638026,9.87202925045704,35.4211663066955,"IUCN"
"1266",1266,1266,"Fis-27838",187419,"Choerodon zamboangae",NA,NA,"WRASSES","LC","Unknown",10367148.6163858,4863971.43909131,24.1259751516903,54.0306269864201,21.8433978618896,34.4187963726298,"IUCN"
"1267",1267,1267,"Fis-27843",21994,"Torquigener brevipinnis",NA,NA,"PUFFERFISH","LC","Unknown",13012338.0408572,4639429.38649736,17.8554886521538,65.0764242704956,17.0680870773506,33.8306274681878,"IUCN"
"1268",1268,1268,"Fis-27845",187797,"Leptojulis cyanopleura",NA,NA,"WRASSES","LC","Unknown",17786078.7920694,9186926.67923734,28.5089195557051,48.9902389767755,22.5008414675194,35.8518518518519,"IUCN"
"1269",1269,1269,"Fis-27908",154915,"Teixeirichthys jordani",NA,NA,"DAMSELFISH","LC","Stable",12608503.2536643,2116212.54307967,8.47856806406029,82.5247291568535,8.9967027790862,32.6678765880218,"IUCN"
"1270",1270,1270,"Fis-27945",165857,"Chaetodontoplus duboulayi",NA,NA,"ANGELFISH","LC","Stable",7103694.18577482,2481014.77017496,15.8319185059423,64.9830220713073,19.1850594227504,31.135225375626,"IUCN"
"1271",1271,1271,"Fis-27948",165881,"Chaetodontoplus personifer",NA,NA,"ANGELFISH","LC","Stable",6965437.01363812,1311065.3615966,9.2032381763954,81.1674478057094,9.62931401789518,32.8267477203647,"IUCN"
"1272",1272,1272,"Fis-27963",187430,"Choerodon cephalotes",NA,NA,"WRASSES","LC","Unknown",7973487.95599931,2239547.71620169,16.9579769431015,71.7367050948308,11.3053179620677,37.5,"IUCN"
"1273",1273,1273,"Fis-28014",165853,"Apolemichthys xanthotis",NA,NA,"ANGELFISH","LC","Stable",3170293.28267326,1815351.91670987,31.7929759704251,42.1441774491682,26.0628465804067,35.4639175257732,"IUCN"
"1274",1274,1274,"Fis-28015",165844,"Apolemichthys xanthurus",NA,NA,"ANGELFISH","LC","Unknown",4781858.85739063,1364282.30584052,10.8125,71.9375,17.25,27.8135048231511,"IUCN"
"1275",1275,1275,"Fis-28063",165882,"Chaetodontoplus septentrionalis",NA,NA,"ANGELFISH","LC","Stable",7501751.84209992,1902958.24988655,11.5054602184087,72.9719188767551,15.5226209048362,29.8582995951417,"IUCN"
"1276",1276,1276,"Fis-28065",165845,"Genicanthus caudovittatus",NA,NA,"ANGELFISH","LC","Stable",6231314.74288771,3083753.8793759,21.6578821274557,50.6947771921418,27.6473406804025,30.5199189736664,"IUCN"
"1277",1277,1277,"Fis-28077",165856,"Genicanthus semifasciatus",NA,NA,"ANGELFISH","LC","Stable",3175223.14427741,1802555.33685886,24.7058823529412,41.9004524886878,33.393665158371,29.8360655737705,"IUCN"
"1278",1278,1278,"Fis-28087",165839,"Pomacanthus asfur",NA,NA,"ANGELFISH","LC","Stable",2805163.20202878,1552905.18521743,25.4468980021031,45.4258675078864,29.1272344900105,31.8002628120894,"IUCN"
"1279",1279,1279,"Fis-28090",165831,"Pomacanthus chrysurus",NA,NA,"ANGELFISH","LC","Stable",4302892.95735893,2670896.7521979,23.2800555941626,37.9430159833218,38.7769284225156,27.5493421052632,"AM"
"1280",1280,1280,"Fis-28092",193677,"Feroxodon multistriatus",NA,NA,"PUFFERFISH","LC","Unknown",10474377.0951201,3650656.90020769,17.8806055412739,65.3813196229649,16.7380748357612,34.0587595212187,"IUCN"
"1281",1281,1281,"Fis-28123",194299,"Albula glossodonta",NA,NA,"BONEFISH_TARPONS","VU","Decreasing",16298454.2690614,11646628.3800681,21.6116540660151,28.9138853033376,49.4744606306472,29.959100204499,"AM"
"1282",1282,1282,"Fis-28151",187688,"Pseudocoris heteroptera",NA,NA,"WRASSES","LC","Unknown",16972982.1469603,8846551.98790895,23.28163553049,48.5900599224533,28.1283045470568,31.1703633789523,"IUCN"
"1283",1283,1283,"Fis-28169",193782,"Torquigener whitleyi",NA,NA,"PUFFERFISH","LC","Unknown",8165773.67087242,2581104.65497827,26.1421319796954,68.4191443074692,5.43872371283539,45.2889447236181,"IUCN"
"1284",1284,1284,"Fis-28205",183483,"Abudefduf concolor",NA,NA,"DAMSELFISH","LC","Unknown",1369549.5591325,817732.007729654,25.5506607929515,41.4096916299559,33.0396475770925,30.3664921465969,"IUCN"
"1285",1285,1285,"Fis-28282",154920,"Chrysiptera flavipinnis",NA,NA,"DAMSELFISH","LC","Stable",7542680.30726993,1322888.778234,12.9482071713147,82.0318725099602,5.0199203187251,41.8814432989691,"IUCN"
"1286",1286,1286,"Fis-28312",178009,"Zebrasoma xanthurum",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",3429019.44288797,2443842.05899788,33.9362618432386,28.1653746770026,37.8983634797588,35.3363228699552,"AM"
"1287",1287,1287,"Fis-28456",165633,"Johnrandallia nigrirostris",NA,NA,"BUTTERFLYFISH","LC","Stable",1873041.20081699,1666173.52009484,25.3565768621236,11.7274167987322,62.9160063391442,40.6091370558376,"AM"
"1288",1288,1288,"Fis-28514",183472,"Microspathodon bairdii",NA,NA,"DAMSELFISH","LC","Unknown",1502436.03830538,1172502.66422895,30.8300395256917,22.7272727272727,46.4426877470356,36.5339578454333,"AM"
"1289",1289,1289,"Fis-28516",183825,"Microspathodon dorsalis",NA,NA,"DAMSELFISH","LC","Unknown",4074210.22854542,1282460.68153804,12.5,68.1952662721893,19.3047337278106,28.2136894824708,"IUCN"
"1290",1290,1290,"Fis-28522",183789,"Nexilosus latifrons",NA,NA,"DAMSELFISH","LC","Unknown",1261493.49074785,1169534.94113829,23.9904988123515,7.83847980997625,68.1710213776722,42.9787234042553,"AM"
"1291",1291,1291,"Fis-28527",183431,"Stegastes acapulcoensis",NA,NA,"DAMSELFISH","LC","Unknown",1621013.99844031,1300874.77981394,31.1355311355311,20.8791208791209,47.985347985348,37.4449339207048,"AM"
"1292",1292,1292,"Fis-28528",183530,"Stegastes arcifrons",NA,NA,"DAMSELFISH","LC","Unknown",330691.023870236,290487.493781594,13.0841121495327,12.1495327102804,74.7663551401869,34.1463414634146,"AM"
"1293",1293,1293,"Fis-28529",183747,"Stegastes flavilatus",NA,NA,"DAMSELFISH","LC","Unknown",1687780.7284637,1548946.87392435,27.9929577464789,8.45070422535211,63.556338028169,43.4426229508197,"AM"
"1294",1294,1294,"Fis-28532",183586,"Stegastes rectifraenum",NA,NA,"DAMSELFISH","LC","Unknown",783412.160825896,710748.070354428,32.258064516129,9.31899641577061,58.4229390681004,43.6893203883495,"AM"
"1295",1295,1295,"Fis-28538",165682,"Amphichaetodon howensis",NA,NA,"BUTTERFLYFISH","LC","Stable",1581264.93498867,491142.012535155,14.2608695652174,66.7826086956522,18.9565217391304,30.03663003663,"IUCN"
"1296",1296,1296,"Fis-28580",187673,"Halichoeres hortulanus",NA,NA,"WRASSES","LC","Unknown",29117168.4622244,26557571.5502467,31.7163793993188,8.96893384250181,59.3146867581794,43.8061297220242,"AM"
"1297",1297,1297,"Fis-28592",190761,"Scarus hypselopterus",NA,NA,"PARROTFISH","NT","Unknown",9074469.63467498,6448471.53011932,34.6438172043011,28.864247311828,36.491935483871,35.2961314618281,"AM"
"1298",1298,1298,"Fis-28602",187511,"Choerodon fasciatus",NA,NA,"WRASSES","LC","Unknown",8221837.78963559,2116937.09962035,12.1587186021114,73.4255551510739,14.4157262468147,31.390977443609,"IUCN"
"1299",1299,1299,"Fis-28609",187744,"Bodianus loxozonus",NA,NA,"WRASSES","LC","Unknown",16529504.9137295,10944645.5008292,21.8043753389984,33.6467184957512,44.5489061652504,28.2237304001872,"AM"
"1300",1300,1300,"Fis-28618",193709,"Canthigaster callisterna",NA,NA,"PUFFERFISH","LC","Unknown",1805317.39508256,768962.848551332,20.8774583963691,57.0347957639939,22.0877458396369,32.7014218009479,"IUCN"
"1301",1301,1301,"Fis-28622",193655,"Canthigaster margaritata",NA,NA,"PUFFERFISH","LC","Unknown",5627912.62598462,623042.653839984,6.73277661795407,88.7265135699374,4.54070981210856,37.3913043478261,"IUCN"
"1302",1302,1302,"Fis-28623",187618,"Cheilinus lunulatus",NA,NA,"WRASSES","LC","Unknown",2253480.49537147,1616602.40427844,39.6887159533074,28.4046692607004,31.9066147859922,36.8231046931408,"AM"
"1303",1303,1303,"Fis-28625",46080101,"Plagiotremus townsendi",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2236056.24719054,1143678.12078181,30.6788511749347,48.6945169712794,20.6266318537859,37.4203821656051,"IUCN"
"1304",1304,1304,"Fis-28627",155238,"Halichoeres binotopsis",NA,NA,"WRASSES","LC","Unknown",8967815.33198109,6399546.49664485,23.9986306059569,28.654570352619,47.3467990414242,31.308619919607,"AM"
"1305",1305,1305,"Fis-28631",154701,"Pseudolabrus luculentus",NA,NA,"WRASSES","LC","Unknown",520478.948765704,499102.915010726,16.0804020100502,4.02010050251256,79.8994974874372,44.4444444444444,"AM"
"1306",1306,1306,"Fis-28640",190676,"Neoodax balteatus",NA,NA,"PARROTFISH","LC","Unknown",1459615.44814227,1238559.68518705,42.1319796954315,15.5668358714044,42.3011844331641,42.2033898305085,"AM"
"1307",1307,1307,"Fis-28641",190674,"Haletta semifasciata",NA,NA,"PARROTFISH","LC","Unknown",1580827.18683968,1227363.98238433,39.652448657188,22.9067930489731,37.4407582938389,38.7944358578053,"AM"
"1308",1308,1308,"Fis-28644",190682,"Siphonognathus attenuatus",NA,NA,"PARROTFISH","LC","Unknown",982591.044280031,944535.275164852,60.2040816326531,4.08163265306122,35.7142857142857,48.3606557377049,"AM"
"1309",1309,1309,"Fis-28645",154780,"Siphonognathus beddomei",NA,NA,"PARROTFISH","LC","Unknown",1056495.6559392,1003768.94491344,52.1428571428571,5.23809523809524,42.6190476190476,47.6086956521739,"AM"
"1310",1310,1310,"Fis-28647",190683,"Siphonognathus radiatus",NA,NA,"PARROTFISH","LC","Unknown",978001.040982753,946235.500744241,51.413881748072,3.34190231362468,45.2442159383033,48.4261501210654,"AM"
"1311",1311,1311,"Fis-28707",155079,"Torquigener tuberculiferus",NA,NA,"PUFFERFISH","LC","Unknown",10624721.4968883,5753680.71439273,33.1264108352145,46.5011286681716,20.372460496614,38.2410423452769,"IUCN"
"1312",1312,1312,"Fis-28736",190710,"Sparisoma cretense",NA,NA,"PARROTFISH","LC","Unknown",3640645.97104747,3435170.57656826,43.8022284122563,6.12813370473538,50.0696378830084,46.7310549777117,"AM"
"1313",1313,1313,"Fis-28743",187553,"Bodianus vulpinus",NA,NA,"WRASSES","LC","Unknown",1236481.5087878,544225.63337054,22.0779220779221,54.978354978355,22.9437229437229,32.9032258064516,"IUCN"
"1314",1314,1314,"Fis-28744",187777,"Polylepion russelli",NA,NA,"WRASSES","LC","Unknown",7291412.56651257,1295971.41228349,5.78081091930951,81.8145323163388,12.4046567643517,24.1206030150754,"IUCN"
"1315",1315,1315,"Fis-28752",187406,"Hologymnosus longipes",NA,NA,"WRASSES","LC","Unknown",2179851.18162236,879063.144591876,15.3741496598639,58.9115646258503,25.7142857142857,27.2289156626506,"IUCN"
"1316",1316,1316,"Fis-28762",21343,"Takifugu xanthopterus",NA,NA,"PUFFERFISH","LC","Decreasing",2337338.88364179,2257316.00776877,29.7658862876254,3.45596432552954,66.778149386845,47.2566371681416,"AM"
"1317",1317,1317,"Fis-28765",21341,"Takifugu niphobles",NA,NA,"PUFFERFISH","LC","Decreasing",2922454.80124951,2717008.88370499,35.5839416058394,7.2992700729927,57.1167883211679,45.3488372093023,"AM"
"1318",1318,1318,"Fis-28768",193693,"Takifugu pardalis",NA,NA,"PUFFERFISH","LC","Unknown",1853972.2989677,1745254.13191414,26.1163734776725,5.4127198917456,68.4709066305819,45.3051643192488,"AM"
"1319",1319,1319,"Fis-28917",183275,"Scartichthys gigas",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",1103091.62260139,1042721.59402219,32.1899736147757,5.27704485488127,62.532981530343,46.2121212121212,"AM"
"1320",1320,1320,"Fis-28967",48342394,"Petroscirtes lupus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",6196509.3491958,894585.101484661,9.05192949023344,84.9928537398761,5.95521676989042,37.6237623762376,"IUCN"
"1321",1321,1321,"Fis-28968",48342160,"Enchelyurus ater",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",7418980.42353843,4264633.70149322,11.7975288959745,42.1283379832603,46.0741331207652,17.9502728926622,"AM"
"1322",1322,1322,"Fis-28969",155099,"Omobranchus anolius",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2262498.83614269,1299533.77094801,23.4669811320755,43.75,32.7830188679245,29.4378698224852,"IUCN"
"1323",1323,1323,"Fis-28971",48342442,"Istiblennius meleagris",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",6812464.18649524,2344468.34434714,18.4478371501272,66.1153519932146,15.4368108566582,35.2512155591572,"IUCN"
"1324",1324,1324,"Fis-28988",187495,"Bodianus scrofa",NA,NA,"WRASSES","VU","Decreasing",887525.49574955,762699.466052846,19.8795180722892,14.4578313253012,65.6626506024096,36.6666666666667,"AM"
"1325",1325,1325,"Fis-28996",183731,"Halichoeres melanotis",NA,NA,"WRASSES","LC","Stable",1497307.91813668,1384501.70201716,26.7326732673267,7.52475247524752,65.7425742574257,43.8311688311688,"AM"
"1326",1326,1326,"Fis-28997",184035,"Halichoeres nicholsi",NA,NA,"WRASSES","LC","Stable",1607219.38375009,1324990.60472417,35.2941176470588,18.0147058823529,46.6911764705882,39.8340248962656,"AM"
"1327",1327,1327,"Fis-28998",154954,"Thalassoma lucasanum",NA,NA,"WRASSES","LC","Stable",1946180.76886702,1730784.04801079,40.9160305343511,11.1450381679389,47.9389312977099,44.0065681444992,"AM"
"1328",1328,1328,"Fis-29078",183341,"Canthigaster punctatissima",NA,NA,"PUFFERFISH","LC","Unknown",4163917.54992702,1288005.85387736,11.2798264642082,68.9081706435286,19.8120028922632,26.6211604095563,"IUCN"
"1329",1329,1329,"Fis-29116",187683,"Bodianus macrognathos",NA,NA,"WRASSES","LC","Unknown",1913746.22955645,1400161.66661734,36.0248447204969,27.0186335403727,36.9565217391304,36.3636363636364,"AM"
"1330",1330,1330,"Fis-29117",187648,"Bodianus macrourus",NA,NA,"WRASSES","LC","Unknown",8275959.85994601,262465.168372246,0.693430656934307,96.7153284671533,2.59124087591241,17.4311926605505,"IUCN"
"1331",1331,1331,"Fis-29141",187520,"Achoerodus gouldii",NA,NA,"WRASSES","VU","Decreasing",993636.724291722,856447.246672771,62.8787878787879,14.6464646464646,22.4747474747475,44.7841726618705,"AM"
"1332",1332,1332,"Fis-29188",193822,"Arothron firmamentum",NA,NA,"PUFFERFISH","LC","Unknown",7719322.95411669,3304162.61344844,29.1693917593198,57.4231523871812,13.407455853499,40.6563354603464,"IUCN"
"1333",1333,1333,"Fis-29189",193676,"Omegophora armilla",NA,NA,"PUFFERFISH","LC","Unknown",1638120.89450625,1137718.99993902,51.6129032258064,30.4147465437788,17.9723502304147,42.5855513307985,"IUCN"
"1334",1334,1334,"Fis-29190",193636,"Torquigener pleurogramma",NA,NA,"PUFFERFISH","LC","Unknown",1860165.16475562,1468182.38291266,41.1682892906815,21.4186369958275,37.413073713491,39.6782841823056,"AM"
"1335",1335,1335,"Fis-29194",170189,"Acanthopagrus butcheri",NA,NA,"SEABREAMS_PORGIES","LC","Stable",1424681.18246134,827922.073345549,38.9565217391304,41.2173913043478,19.8260869565217,39.8576512455516,"IUCN"
